id,match_api_id,match_date,home_player_9_name,home_player_9_rating,home_player_9_potential
22378,875809,2011-01-16 00:00:00,Kalu Uche,76,80
22397,875513,2010-09-11 00:00:00,Mesut Oezil,83,88
22407,875842,2011-01-23 00:00:00,Kaka,86,92
22417,875866,2011-01-30 00:00:00,Walter Pandiani,76,86
22426,875891,2011-02-06 00:00:00,Mesut Oezil,83,88
22436,875914,2011-02-13 00:00:00,Joan Verdu,76,80
22445,875935,2011-02-19 00:00:00,Kaka,86,92
22455,875716,2011-02-26 00:00:00,Juan Rodriguez,74,83
22464,875752,2011-03-03 00:00:00,Mesut Oezil,84,88
22474,875786,2011-03-06 00:00:00,Pedro Munitis,76,84
22483,875840,2011-03-12 00:00:00,Mesut Oezil,84,88
22493,875880,2011-03-19 00:00:00,Elias,77,80
22506,875547,2010-09-18 00:00:00,David Zurutuza,71,73
22512,875912,2011-04-02 00:00:00,Mesut Oezil,84,88
22522,875952,2011-04-09 00:00:00,Carlos Gurpegi,74,77
22531,875970,2011-04-16 00:00:00,Angel Di Maria,82,86
22541,875988,2011-04-23 00:00:00,Pablo Hernandez,81,83
22550,876003,2011-04-30 00:00:00,Sergio Canales,75,88
22560,875531,2011-05-07 00:00:00,Romaric,77,82
22569,875501,2011-05-10 00:00:00,Mesut Oezil,84,88
22579,875471,2011-05-15 00:00:00,Cani,79,82
22588,875447,2011-05-21 00:00:00,Cristiano Ronaldo,89,93
22606,875562,2010-09-21 00:00:00,Cristiano Ronaldo,89,94
22615,875576,2010-09-25 00:00:00,Ignacio Gonzalez,74,81
22625,875592,2010-10-03 00:00:00,Mesut Oezil,83,88
22634,875611,2010-10-16 00:00:00,Quincy Owusu-Abeyie,72,85
22644,875628,2010-10-23 00:00:00,Mesut Oezil,83,88
22653,875646,2010-10-30 00:00:00,Nelson Haedo Valdez,75,77
22659,1051459,2012-01-22 00:00:00,Kaka,85,85
22673,1051744,2011-10-26 00:00:00,Kaka,85,85
22681,1051752,2011-10-29 00:00:00,Markel Bergara,68,77
22696,1051767,2011-11-06 00:00:00,Mesut Oezil,86,88
22703,1051774,2011-11-19 00:00:00,Daniel Parejo,78,84
22713,1051784,2011-11-26 00:00:00,Mesut Oezil,86,88
22725,1051796,2011-12-03 00:00:00,Andre Castro,73,81
22737,1051808,2011-12-10 00:00:00,Mesut Oezil,86,88
22742,1051813,2011-12-17 00:00:00,Piotr Trochowski,79,81
22750,1052021,2012-01-07 00:00:00,Mesut Oezil,86,88
22760,1051821,2012-01-14 00:00:00,Gonzalo Castro,79,81
22776,1051622,2011-08-28 00:00:00,Abraham Minero,64,69
22782,1051833,2012-05-02 00:00:00,Ibai Gomez,65,70
22791,1051842,2012-01-28 00:00:00,Kaka,85,85
22801,1051852,2012-02-04 00:00:00,Abdelaziz Barrada,66,71
22809,1051860,2012-02-12 00:00:00,Mesut Oezil,86,88
22819,1051870,2012-02-18 00:00:00,Kaka,85,85
22834,1051885,2012-02-26 00:00:00,Michu,74,77
22846,1051897,2012-03-04 00:00:00,Kaka,85,85
22852,1051903,2012-03-10 00:00:00,Ruben Castro,75,75
22863,1051914,2012-03-18 00:00:00,Kaka,85,85
22873,1051924,2012-03-21 00:00:00,Cani,78,78
22886,1051677,2011-09-10 00:00:00,Mesut Oezil,86,88
22891,1051932,2012-03-24 00:00:00,Kaka,85,85
22906,1051947,2012-03-31 00:00:00,Raul Garcia,77,79
22911,1051952,2012-04-08 00:00:00,Mesut Oezil,86,89
22923,1051964,2012-04-11 00:00:00,Diego,83,86
22930,1051971,2012-04-14 00:00:00,Mesut Oezil,86,89
22940,1051981,2012-04-21 00:00:00,Andres Iniesta,91,93
22957,1051998,2012-04-29 00:00:00,Mesut Oezil,86,89
22967,1052008,2012-05-05 00:00:00,Carlos Martins,77,77
22975,1052016,2012-05-13 00:00:00,Mesut Oezil,86,89
22984,1051685,2011-09-18 00:00:00,Jose Javier Barkero,73,73
22989,1051690,2011-09-21 00:00:00,Ariel Nahuelpan,70,74
22999,1051700,2011-09-24 00:00:00,Kaka,85,85
23016,1051717,2011-10-02 00:00:00,Joan Verdu,78,80
23027,1051728,2011-10-15 00:00:00,Kaka,85,85
23033,1051734,2011-10-22 00:00:00,Santi Cazorla,84,87
23039,1259332,2012-08-19 00:00:00,Mesut Oezil,86,89
23055,1260147,2012-11-03 00:00:00,Mesut Oezil,87,88
23064,1260177,2012-11-11 00:00:00,Jose Javier Barkero,77,77
23074,1260203,2012-11-17 00:00:00,Mesut Oezil,87,88
23083,1260225,2012-11-24 00:00:00,Salva Sevilla,72,77
23093,1260262,2012-12-01 00:00:00,Mesut Oezil,87,88
23102,1260235,2012-12-08 00:00:00,Oscar Gonzalez,75,75
23108,1260272,2012-12-16 00:00:00,Luka Modric,86,89
23121,1260304,2012-12-22 00:00:00,Francisco Portillo,64,71
23131,1260319,2013-01-06 00:00:00,Mesut Oezil,87,88
23140,1260331,2013-01-12 00:00:00,Nino,74,74
23156,1259985,2012-08-26 00:00:00,Angel Lafita,75,79
23165,1259981,2013-01-20 00:00:00,Ever Banega,80,84
23176,1260005,2013-01-27 00:00:00,Mesut Oezil,87,88
23186,1260026,2013-02-02 00:00:00,Carlos Reina Aranda,71,71
23197,1260048,2013-02-09 00:00:00,Kaka,84,84
23207,1260067,2013-02-17 00:00:00,Kaka,83,83
23217,1260088,2013-02-23 00:00:00,Juan Carlos Valeron,76,76
23226,1260112,2013-03-02 00:00:00,Kaka,83,83
23236,1260144,2013-03-10 00:00:00,Enrique de Lucas,73,73
23245,1260170,2013-03-16 00:00:00,Kaka,83,83
23255,1260196,2013-03-30 00:00:00,Rodri,66,72
23266,1260004,2012-09-02 00:00:00,Luka Modric,86,89
23274,1260223,2013-04-06 00:00:00,Kaka,83,83
23284,1260131,2013-04-14 00:00:00,Iker Muniain,77,85
23293,1260160,2013-04-20 00:00:00,Cristiano Ronaldo,92,95
23303,1260202,2013-04-27 00:00:00,Koke,79,85
23312,1260241,2013-05-04 00:00:00,Kaka,83,83
23322,1260283,2013-05-11 00:00:00,Joan Verdu,80,80
23331,1260247,2013-05-08 00:00:00,Luka Modric,84,88
23341,1260278,2013-05-26 00:00:00,Xabier Prieto,80,80
23351,1260303,2013-06-01 00:00:00,Mesut Oezil,87,90
23367,1260022,2012-09-15 00:00:00,Jesus Navas,85,86
23377,1260044,2012-09-24 00:00:00,Alejandro Dominguez,75,75
23387,1260063,2012-09-30 00:00:00,Mesut Oezil,87,88
23396,1260080,2012-10-07 00:00:00,Pedro Rodriguez,84,88
23406,1260097,2012-10-20 00:00:00,Kaka,84,84
23415,1260121,2012-10-28 00:00:00,Giovani dos Santos,74,82
23419,1505556,2013-08-18 00:00:00,Mesut Oezil,87,90
23434,1505908,2013-10-26 00:00:00,Lionel Messi,94,97
23444,1505918,2013-10-30 00:00:00,Isco,84,88
23455,1505929,2013-11-02 00:00:00,Adrian Gonzalez,69,74
23465,1505939,2013-11-09 00:00:00,Gareth Bale,87,91
23476,1505950,2013-11-23 00:00:00,Ramon Azeez,61,71
23486,1505960,2013-11-30 00:00:00,Isco,84,88
23497,1505971,2013-12-14 00:00:00,Roberto Torres,67,72
23507,1505981,2013-12-22 00:00:00,Pablo Piatti,73,81
23517,1505991,2014-01-06 00:00:00,Isco,84,88
23526,1506000,2014-01-12 00:00:00,Alex Fernandez,74,79
23530,1505574,2013-08-26 00:00:00,Piti,75,75
23539,1506003,2014-01-18 00:00:00,Ruben Castro,80,80
23550,1506014,2014-01-25 00:00:00,Gareth Bale,87,91
23560,1506024,2014-02-02 00:00:00,Ander Herrera,79,82
23571,1506035,2014-02-08 00:00:00,Gareth Bale,87,91
23581,1506045,2014-02-16 00:00:00,Diego Castro,76,76
23592,1506056,2014-02-22 00:00:00,Gareth Bale,87,91
23602,1506066,2014-03-02 00:00:00,Koke,81,84
23613,1506077,2014-03-09 00:00:00,Gareth Bale,87,91
23623,1506087,2014-03-15 00:00:00,Duda,73,73
23634,1506098,2014-03-23 00:00:00,Gareth Bale,87,91
23640,1505584,2013-09-01 00:00:00,Cristiano Ronaldo,92,95
23654,1506108,2014-03-26 00:00:00,Ivan Rakitic,81,84
23665,1506119,2014-03-29 00:00:00,Gareth Bale,87,91
23675,1506129,2014-04-05 00:00:00,Sergio Canales,77,84
23686,1506140,2014-04-12 00:00:00,Angel Di Maria,86,88
23696,1506150,2014-05-07 00:00:00,Oscar Gonzalez,77,77
23707,1506161,2014-04-26 00:00:00,Angel Di Maria,86,88
23717,1506171,2014-05-04 00:00:00,Gareth Bale,87,91
23727,1506181,2014-05-11 00:00:00,Rafinha,75,82
23736,1506190,2014-05-17 00:00:00,Angel Di Maria,86,88
23741,1505595,2013-09-14 00:00:00,Cani,75,75
23751,1505855,2013-09-22 00:00:00,Isco,84,88
23762,1505866,2013-09-25 00:00:00,Javi Moreno Marquez,68,71
23772,1505876,2013-09-28 00:00:00,Isco,84,88
23783,1505887,2013-10-05 00:00:00,Andreas Ivanschitz,76,76
23793,1505897,2013-10-19 00:00:00,Angel Di Maria,86,88
23806,1778042,2014-08-25 00:00:00,Gareth Bale,87,91
23816,1778132,2014-11-01 00:00:00,Abdoulwahid Sissoko,67,74
23826,1778142,2014-11-08 00:00:00,James Rodriguez,86,92
23837,1778153,2014-11-22 00:00:00,Mikel Arruabarrena,71,71
23847,1778163,2014-11-29 00:00:00,Duda,73,73
23857,1778173,2014-12-06 00:00:00,Gareth Bale,87,91
23866,1778182,2014-12-12 00:00:00,Edgar Antonio Mendez,69,73
23876,1778192,2015-02-04 00:00:00,Isco,83,88
23885,1778201,2015-01-04 00:00:00,Pablo Piatti,80,84
23895,1778211,2015-01-10 00:00:00,Gareth Bale,87,91
23904,1778220,2015-01-18 00:00:00,Sammir,73,77
23912,1778048,2014-08-31 00:00:00,David Zurutuza,74,78
23921,1778227,2015-01-24 00:00:00,Bebe,72,76
23932,1778238,2015-01-31 00:00:00,Isco,83,88
23942,1778248,2015-02-07 00:00:00,Arda Turan,84,88
23953,1778259,2015-02-14 00:00:00,Gareth Bale,87,91
23963,1778269,2015-02-22 00:00:00,Faycal Fajr,73,76
23974,1778280,2015-03-01 00:00:00,Gareth Bale,87,91
23984,1778290,2015-03-07 00:00:00,Oscar de Marcos,78,82
23995,1778301,2015-03-15 00:00:00,Gareth Bale,87,91
24005,1778311,2015-03-22 00:00:00,Lionel Messi,93,95
24016,1778322,2015-04-05 00:00:00,Gareth Bale,87,91
24022,1778058,2014-09-13 00:00:00,Gareth Bale,87,91
24036,1778332,2015-04-08 00:00:00,,,
24047,1778343,2015-04-11 00:00:00,Jese Rodriguez,76,83
24057,1778353,2015-04-18 00:00:00,James Rodriguez,86,92
24067,1778363,2015-04-26 00:00:00,Santi Mina,67,78
24076,1778372,2015-04-29 00:00:00,Jese Rodriguez,76,83
24086,1778382,2015-05-02 00:00:00,Ever Banega,80,85
24095,1778391,2015-05-09 00:00:00,Gareth Bale,87,91
24105,1778401,2015-05-17 00:00:00,Victor Alvarez,69,75
24114,1778410,2015-05-23 00:00:00,Jese Rodriguez,76,83
24123,1778069,2014-09-20 00:00:00,Luis Farina,74,78
24133,1778079,2014-09-23 00:00:00,James Rodriguez,86,92
24144,1778090,2014-09-27 00:00:00,Cani,74,74
24154,1778100,2014-10-05 00:00:00,Gareth Bale,87,91
24165,1778111,2014-10-18 00:00:00,Ruben Garcia,74,81
24175,1778121,2014-10-25 00:00:00,Isco,83,88
24185,2030089,2015-08-23 00:00:00,Jony,73,80
24191,2030175,2015-10-31 00:00:00,Jese Rodriguez,78,85
24200,2030184,2015-11-08 00:00:00,Ever Banega,81,82
24210,2030194,2015-11-21 00:00:00,Gareth Bale,87,89
24219,2030204,2015-11-29 00:00:00,Adrian Gonzalez,73,74
24229,2030214,2015-12-05 00:00:00,Gareth Bale,87,89
24238,2030223,2015-12-13 00:00:00,Denis Suarez,78,85
24248,2030233,2015-12-20 00:00:00,Gareth Bale,87,89
24258,2030243,2015-12-30 00:00:00,Gareth Bale,87,89
24269,2030254,2016-01-03 00:00:00,Andre Gomes,80,87
24279,2030264,2016-01-09 00:00:00,Isco,84,89
24295,2030099,2015-08-29 00:00:00,Gareth Bale,87,91
24305,2030355,2016-01-17 00:00:00,Gareth Bale,87,89
24315,2030365,2016-01-24 00:00:00,Fabian,69,85
24324,2030374,2016-01-31 00:00:00,Isco,84,89
24334,2030384,2016-02-07 00:00:00,Ruben Rochina,73,79
24343,2030393,2016-02-13 00:00:00,James Rodriguez,87,93
24353,2030403,2016-02-21 00:00:00,Ricardo Horta,74,83
24362,2030412,2016-02-27 00:00:00,Isco,84,89
24372,2030422,2016-03-02 00:00:00,Jose Luis Morales,77,77
24381,2030431,2016-03-05 00:00:00,Isco,84,89
24391,2030441,2016-03-13 00:00:00,Willian Jose,71,77
24404,2030108,2015-09-12 00:00:00,Victor Alvarez,69,75
24410,2030450,2016-03-20 00:00:00,Gareth Bale,87,89
24420,2030460,2016-04-02 00:00:00,Lionel Messi,94,94
24429,2030469,2016-04-09 00:00:00,Lucas Vazquez,77,82
24439,2030479,2016-04-16 00:00:00,Pablo Sarabia,77,82
24448,2030488,2016-04-20 00:00:00,Lucas Vazquez,77,82
24458,2030498,2016-04-23 00:00:00,Pablo Hernandez,76,76
24468,2030508,2016-04-30 00:00:00,Xabier Prieto,77,77
24479,2030519,2016-05-08 00:00:00,Lucas Vazquez,78,83
24489,2030529,2016-05-14 00:00:00,Faycal Fajr,76,77
24504,2030118,2015-09-19 00:00:00,Lucas Vazquez,72,79
24513,2030127,2015-09-23 00:00:00,Raul Garcia,81,81
24523,2030137,2015-09-26 00:00:00,Isco,84,89
24532,2030146,2015-10-04 00:00:00,Angel Correa,77,88
24542,2030156,2015-10-17 00:00:00,Gareth Bale,87,91
24551,2030165,2015-10-24 00:00:00,Fabian Orellana,80,80
