id,match_api_id,match_date,home_player_7_name,home_player_7_rating,home_player_7_potential
22287,875480,2010-08-29 00:00:00,Gonzalo Castro,78,83
22293,875668,2010-11-07 00:00:00,Xabi Alonso,85,87
22302,875680,2010-11-14 00:00:00,Sebastian Eguren,74,79
22312,875692,2010-11-20 00:00:00,Xabi Alonso,85,87
22321,875704,2010-11-29 00:00:00,Sergio Busquets,81,84
22331,875718,2010-12-04 00:00:00,Xabi Alonso,85,87
22340,875730,2010-12-12 00:00:00,Gabi,73,82
22350,875744,2010-12-19 00:00:00,Lassana Diarra,82,85
22359,875759,2011-01-03 00:00:00,Daniel Parejo,76,80
22369,875785,2011-01-09 00:00:00,Xabi Alonso,85,87
22378,875809,2011-01-16 00:00:00,Modeste M'Bami,75,72
22397,875513,2010-09-11 00:00:00,Sami Khedira,80,86
22407,875842,2011-01-23 00:00:00,Esteban Granero,78,83
22417,875866,2011-01-30 00:00:00,Fernando Soriano,74,80
22426,875891,2011-02-06 00:00:00,Xabi Alonso,85,87
22436,875914,2011-02-13 00:00:00,Javi Moreno Marquez,71,74
22445,875935,2011-02-19 00:00:00,Lassana Diarra,82,85
22455,875716,2011-02-26 00:00:00,Antonio Tomas,67,70
22464,875752,2011-03-03 00:00:00,Xabi Alonso,85,87
22474,875786,2011-03-06 00:00:00,Gonzalo Colsa,75,80
22483,875840,2011-03-12 00:00:00,Esteban Granero,78,83
22493,875880,2011-03-19 00:00:00,Mario Suarez,76,79
22506,875547,2010-09-18 00:00:00,Diego Rivas,73,74
22512,875912,2011-04-02 00:00:00,Sami Khedira,81,86
22522,875952,2011-04-09 00:00:00,Pablo Orbaiz,74,77
22531,875970,2011-04-16 00:00:00,Pepe,84,88
22541,875988,2011-04-23 00:00:00,Mehmet Topal,77,84
22550,876003,2011-04-30 00:00:00,Esteban Granero,78,83
22560,875531,2011-05-07 00:00:00,Didier Zokora,79,82
22569,875501,2011-05-10 00:00:00,Lassana Diarra,80,85
22579,875471,2011-05-15 00:00:00,Bruno Soriano,79,82
22588,875447,2011-05-21 00:00:00,Kaka,85,91
22606,875562,2010-09-21 00:00:00,Lassana Diarra,82,85
22615,875576,2010-09-25 00:00:00,Xavier Torres,69,75
22625,875592,2010-10-03 00:00:00,Xabi Alonso,85,87
22634,875611,2010-10-16 00:00:00,Juanito,71,80
22644,875628,2010-10-23 00:00:00,Xabi Alonso,85,87
22653,875646,2010-10-30 00:00:00,Matias Fritzler,68,66
22659,1051459,2012-01-22 00:00:00,Xabi Alonso,86,87
22673,1051744,2011-10-26 00:00:00,Sami Khedira,81,84
22681,1051752,2011-10-29 00:00:00,Dani Estrada,67,72
22696,1051767,2011-11-06 00:00:00,Xabi Alonso,86,87
22703,1051774,2011-11-19 00:00:00,David Albelda,77,77
22713,1051784,2011-11-26 00:00:00,Xabi Alonso,86,87
22725,1051796,2011-12-03 00:00:00,Nacho Cases,74,76
22737,1051808,2011-12-10 00:00:00,Lassana Diarra,82,83
22742,1051813,2011-12-17 00:00:00,Ivan Rakitic,79,85
22750,1052021,2012-01-07 00:00:00,Xabi Alonso,86,87
22760,1051821,2012-01-14 00:00:00,Fernando Damian Tissone,72,75
22776,1051622,2011-08-28 00:00:00,Franco Zuculini,71,78
22782,1051833,2012-05-02 00:00:00,Inigo Perez,70,74
22791,1051842,2012-01-28 00:00:00,Xabi Alonso,86,87
22801,1051852,2012-02-04 00:00:00,Francisco Javier Casquero,73,73
22809,1051860,2012-02-12 00:00:00,Xabi Alonso,86,87
22819,1051870,2012-02-18 00:00:00,Xabi Alonso,86,87
22834,1051885,2012-02-26 00:00:00,Jose Movilla,73,73
22846,1051897,2012-03-04 00:00:00,Xabi Alonso,86,86
22852,1051903,2012-03-10 00:00:00,Iriney,76,76
22863,1051914,2012-03-18 00:00:00,Xabi Alonso,86,86
22873,1051924,2012-03-21 00:00:00,Marcos Senna,78,78
22886,1051677,2011-09-10 00:00:00,Fabio Coentrao,82,86
22891,1051932,2012-03-24 00:00:00,Xabi Alonso,86,86
22906,1051947,2012-03-31 00:00:00,Javad Nekounam,75,75
22911,1051952,2012-04-08 00:00:00,Xabi Alonso,86,86
22923,1051964,2012-04-11 00:00:00,Gabi,78,79
22930,1051971,2012-04-14 00:00:00,Nuri Sahin,82,87
22940,1051981,2012-04-21 00:00:00,Sergio Busquets,85,87
22957,1051998,2012-04-29 00:00:00,Xabi Alonso,86,86
22967,1052008,2012-05-05 00:00:00,Mikel Rico,73,73
22975,1052016,2012-05-13 00:00:00,Xabi Alonso,86,86
22984,1051685,2011-09-18 00:00:00,Vicente Iborra,72,73
22989,1051690,2011-09-21 00:00:00,Pape Kouli Diop,70,71
22999,1051700,2011-09-24 00:00:00,Xabi Alonso,86,87
23016,1051717,2011-10-02 00:00:00,Javi Moreno Marquez,78,82
23027,1051728,2011-10-15 00:00:00,Xabi Alonso,86,87
23033,1051734,2011-10-22 00:00:00,Antonio Apono,75,77
23039,1259332,2012-08-19 00:00:00,Xabi Alonso,86,86
23055,1260147,2012-11-03 00:00:00,Michael Essien,82,85
23064,1260177,2012-11-11 00:00:00,Pape Kouli Diop,74,77
23074,1260203,2012-11-17 00:00:00,Xabi Alonso,87,87
23083,1260225,2012-11-24 00:00:00,Jose Canas,72,75
23093,1260262,2012-12-01 00:00:00,Xabi Alonso,87,87
23102,1260235,2012-12-08 00:00:00,Alvaro Rubio,72,72
23108,1260272,2012-12-16 00:00:00,Xabi Alonso,87,87
23121,1260304,2012-12-22 00:00:00,Joaquin,80,80
23131,1260319,2013-01-06 00:00:00,Xabi Alonso,87,87
23140,1260331,2013-01-12 00:00:00,Oier,71,71
23156,1259985,2012-08-26 00:00:00,Xavier Torres,75,78
23165,1259981,2013-01-20 00:00:00,Tino Costa,82,83
23176,1260005,2013-01-27 00:00:00,Luka Modric,86,89
23186,1260026,2013-02-02 00:00:00,Mikel Rico,74,74
23197,1260048,2013-02-09 00:00:00,Luka Modric,86,89
23207,1260067,2013-02-17 00:00:00,Michael Essien,81,81
23217,1260088,2013-02-23 00:00:00,Paulo Assuncao,72,72
23226,1260112,2013-03-02 00:00:00,Luka Modric,84,89
23236,1260144,2013-03-10 00:00:00,Augusto Fernandez,74,77
23245,1260170,2013-03-16 00:00:00,Luka Modric,84,89
23255,1260196,2013-03-30 00:00:00,Antonio Apono,75,75
23266,1260004,2012-09-02 00:00:00,Xabi Alonso,87,87
23274,1260223,2013-04-06 00:00:00,Xabi Alonso,86,86
23284,1260131,2013-04-14 00:00:00,Ander Herrera,77,81
23293,1260160,2013-04-20 00:00:00,Jose Maria Callejon,76,81
23303,1260202,2013-04-27 00:00:00,Gabi,80,80
23312,1260241,2013-05-04 00:00:00,Luka Modric,84,88
23322,1260283,2013-05-11 00:00:00,Juan Forlin,74,78
23331,1260247,2013-05-08 00:00:00,Xabi Alonso,86,86
23341,1260278,2013-05-26 00:00:00,Asier Illarramendi,75,79
23351,1260303,2013-06-01 00:00:00,Luka Modric,84,88
23367,1260022,2012-09-15 00:00:00,Gary Medel,78,82
23377,1260044,2012-09-24 00:00:00,Jose Carlos,71,75
23387,1260063,2012-09-30 00:00:00,Luka Modric,86,89
23396,1260080,2012-10-07 00:00:00,Sergio Busquets,85,89
23406,1260097,2012-10-20 00:00:00,Xabi Alonso,87,87
23415,1260121,2012-10-28 00:00:00,Andreu Fontas,73,80
23419,1505556,2013-08-18 00:00:00,Sami Khedira,84,86
23434,1505908,2013-10-26 00:00:00,Sergio Busquets,85,89
23444,1505918,2013-10-30 00:00:00,Sami Khedira,84,86
23455,1505929,2013-11-02 00:00:00,Saul Niguez,71,82
23465,1505939,2013-11-09 00:00:00,Xabi Alonso,85,85
23476,1505950,2013-11-23 00:00:00,Suso,74,89
23486,1505960,2013-11-30 00:00:00,Luka Modric,85,88
23497,1505971,2013-12-14 00:00:00,Gato Silva,71,72
23507,1505981,2013-12-22 00:00:00,Daniel Parejo,76,84
23517,1505991,2014-01-06 00:00:00,Luka Modric,85,88
23526,1506000,2014-01-12 00:00:00,Cristian Stuani,71,76
23530,1505574,2013-08-26 00:00:00,Hassan Yebda,71,74
23539,1506003,2014-01-18 00:00:00,Javier Matilla,71,78
23550,1506014,2014-01-25 00:00:00,Xabi Alonso,85,85
23560,1506024,2014-02-02 00:00:00,Mikel Rico,75,77
23571,1506035,2014-02-08 00:00:00,Luka Modric,85,88
23581,1506045,2014-02-16 00:00:00,Juan Rodriguez,71,71
23592,1506056,2014-02-22 00:00:00,Xabi Alonso,85,85
23602,1506066,2014-03-02 00:00:00,Mario Suarez,79,83
23613,1506077,2014-03-09 00:00:00,Xabi Alonso,85,85
23623,1506087,2014-03-15 00:00:00,Fernando Damian Tissone,74,75
23634,1506098,2014-03-23 00:00:00,Xabi Alonso,85,85
23640,1505584,2013-09-01 00:00:00,Angel Di Maria,86,88
23654,1506108,2014-03-26 00:00:00,Stephane M'Bia,75,79
23665,1506119,2014-03-29 00:00:00,Xabi Alonso,85,85
23675,1506129,2014-04-05 00:00:00,Gorka Elustondo,74,77
23686,1506140,2014-04-12 00:00:00,Asier Illarramendi,80,85
23696,1506150,2014-05-07 00:00:00,Victor Perez,75,78
23707,1506161,2014-04-26 00:00:00,Asier Illarramendi,80,85
23717,1506171,2014-05-04 00:00:00,Xabi Alonso,85,85
23727,1506181,2014-05-11 00:00:00,Augusto Fernandez,76,76
23736,1506190,2014-05-17 00:00:00,Asier Illarramendi,80,85
23741,1505595,2013-09-14 00:00:00,Bruno Soriano,79,84
23751,1505855,2013-09-22 00:00:00,Asier Illarramendi,80,85
23762,1505866,2013-09-25 00:00:00,Carlos Sanchez,74,78
23772,1505876,2013-09-28 00:00:00,Asier Illarramendi,80,85
23783,1505887,2013-10-05 00:00:00,Simao,70,76
23793,1505897,2013-10-19 00:00:00,Asier Illarramendi,80,85
23806,1778042,2014-08-25 00:00:00,Toni Kroos,84,88
23816,1778132,2014-11-01 00:00:00,Manuel Iturra,78,78
23826,1778142,2014-11-08 00:00:00,Luka Modric,87,87
23837,1778153,2014-11-22 00:00:00,Dani Garcia,72,74
23847,1778163,2014-11-29 00:00:00,Sergi Darder,71,75
23857,1778173,2014-12-06 00:00:00,Asier Illarramendi,79,84
23866,1778182,2014-12-12 00:00:00,Verza,74,74
23876,1778192,2015-02-04 00:00:00,Toni Kroos,85,88
23885,1778201,2015-01-04 00:00:00,Enzo Perez,81,81
23895,1778211,2015-01-10 00:00:00,Toni Kroos,85,88
23904,1778220,2015-01-18 00:00:00,Juan Rodriguez,71,71
23912,1778048,2014-08-31 00:00:00,Esteban Granero,78,81
23921,1778227,2015-01-24 00:00:00,Fausto Rossi,75,79
23932,1778238,2015-01-31 00:00:00,Toni Kroos,85,88
23942,1778248,2015-02-07 00:00:00,Tiago,80,80
23953,1778259,2015-02-14 00:00:00,Toni Kroos,85,88
23963,1778269,2015-02-22 00:00:00,Mario Pasalic,70,81
23974,1778280,2015-03-01 00:00:00,Toni Kroos,85,88
23984,1778290,2015-03-07 00:00:00,Mikel Rico,78,78
23995,1778301,2015-03-15 00:00:00,Luka Modric,87,87
24005,1778311,2015-03-22 00:00:00,Javier Mascherano,83,83
24016,1778322,2015-04-05 00:00:00,Toni Kroos,85,88
24022,1778058,2014-09-13 00:00:00,Toni Kroos,84,88
24036,1778332,2015-04-08 00:00:00,Adrian Embarba,60,68
24047,1778343,2015-04-11 00:00:00,Asier Illarramendi,79,84
24057,1778353,2015-04-18 00:00:00,Luka Modric,87,87
24067,1778363,2015-04-26 00:00:00,Augusto Fernandez,76,76
24076,1778372,2015-04-29 00:00:00,Toni Kroos,85,88
24086,1778382,2015-05-02 00:00:00,Grzegorz Krychowiak,80,84
24095,1778391,2015-05-09 00:00:00,Isco,83,88
24105,1778401,2015-05-17 00:00:00,Victor Sanchez Mata,73,76
24114,1778410,2015-05-23 00:00:00,Toni Kroos,85,88
24123,1778069,2014-09-20 00:00:00,Haris Medunjanin,75,75
24133,1778079,2014-09-23 00:00:00,Toni Kroos,85,88
24144,1778090,2014-09-27 00:00:00,Manuel Trigueros,74,80
24154,1778100,2014-10-05 00:00:00,Toni Kroos,85,88
24165,1778111,2014-10-18 00:00:00,Victor Camarasa,69,77
24175,1778121,2014-10-25 00:00:00,Luka Modric,87,87
24185,2030089,2015-08-23 00:00:00,Nacho Cases,71,76
24191,2030175,2015-10-31 00:00:00,Casemiro,77,81
24200,2030184,2015-11-08 00:00:00,Steven Nzonzi,79,81
24210,2030194,2015-11-21 00:00:00,Toni Kroos,87,90
24219,2030204,2015-11-29 00:00:00,Dani Garcia,74,76
24229,2030214,2015-12-05 00:00:00,Toni Kroos,87,90
24238,2030223,2015-12-13 00:00:00,Manuel Trigueros,79,85
24248,2030233,2015-12-20 00:00:00,Toni Kroos,87,90
24258,2030243,2015-12-30 00:00:00,Toni Kroos,87,90
24269,2030254,2016-01-03 00:00:00,Danilo,77,84
24279,2030264,2016-01-09 00:00:00,Toni Kroos,87,90
24295,2030099,2015-08-29 00:00:00,Luka Modric,87,87
24305,2030355,2016-01-17 00:00:00,Toni Kroos,87,90
24315,2030365,2016-01-24 00:00:00,Alfred N'Diaye,75,79
24324,2030374,2016-01-31 00:00:00,Toni Kroos,87,89
24334,2030384,2016-02-07 00:00:00,Fran Rico,75,75
24343,2030393,2016-02-13 00:00:00,Toni Kroos,87,89
24353,2030403,2016-02-21 00:00:00,Jose Recio,76,80
24362,2030412,2016-02-27 00:00:00,Luka Modric,87,87
24372,2030422,2016-03-02 00:00:00,Victor Camarasa,75,83
24381,2030431,2016-03-05 00:00:00,Mateo Kovacic,78,86
24391,2030441,2016-03-13 00:00:00,Roque Mesa,73,75
24404,2030108,2015-09-12 00:00:00,Javi Lopez,71,71
24410,2030450,2016-03-20 00:00:00,Casemiro,77,81
24420,2030460,2016-04-02 00:00:00,Sergio Busquets,86,87
24429,2030469,2016-04-09 00:00:00,Casemiro,77,81
24439,2030479,2016-04-16 00:00:00,Mehdi Lacen,76,76
24448,2030488,2016-04-20 00:00:00,Casemiro,77,81
24458,2030498,2016-04-23 00:00:00,Roberto Trashorras,80,80
24468,2030508,2016-04-30 00:00:00,Asier Illarramendi,79,81
24479,2030519,2016-05-08 00:00:00,Casemiro,79,83
24489,2030529,2016-05-14 00:00:00,Pedro Mosquera,78,78
24504,2030118,2015-09-19 00:00:00,Toni Kroos,85,88
24513,2030127,2015-09-23 00:00:00,Benat Etxebarria,80,80
24523,2030137,2015-09-26 00:00:00,Toni Kroos,87,90
24532,2030146,2015-10-04 00:00:00,Gabi,80,80
24542,2030156,2015-10-17 00:00:00,Toni Kroos,87,90
24551,2030165,2015-10-24 00:00:00,Augusto Fernandez,79,79
