id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_11_name,home_player_11_overall_rating,home_player_11_potential,home_player_11_preferred_foot,home_player_11_attacking_work_rate,home_player_11_defensive_work_rate,home_player_11_crossing,home_player_11_finishing,home_player_11_heading_accuracy,home_player_11_short_passing,home_player_11_volleys,home_player_11_dribbling,home_player_11_curve,home_player_11_free_kick_accuracy,home_player_11_long_passing,home_player_11_ball_control,home_player_11_acceleration,home_player_11_sprint_speed,home_player_11_agility,home_player_11_reactions,home_player_11_balance,home_player_11_shot_power,home_player_11_jumping,home_player_11_stamina,home_player_11_strength,home_player_11_long_shots,home_player_11_aggression,home_player_11_interceptions,home_player_11_positioning,home_player_11_vision,home_player_11_penalties,home_player_11_marking,home_player_11_standing_tackle,home_player_11_sliding_tackle,home_player_11_gk_diving,home_player_11_gk_handling,home_player_11_gk_kicking,home_player_11_gk_positioning,home_player_11_gk_reflexes
1748,489141,2008-10-29 00:00:00,9879,8528,Bobby Zamora,73,80,left,high,medium,59,78,81,62,76,67,72,60,41,73,76,77,74,67,85,76,86,73,78,61,59,59,71,72,69,37,48,28,5,21,41,21,21
1749,489142,2008-11-01 00:00:00,10260,8667,Wayne Rooney,87,91,right,high,high,76,91,60,88,89,85,81,80,75,93,87,85,80,87,89,95,79,79,90,87,94,75,86,88,88,23,36,41,11,21,75,21,21
1750,489143,2008-11-01 00:00:00,8586,8650,Darren Bent,79,85,right,medium,low,66,85,81,57,76,77,69,50,32,76,93,91,81,79,76,79,78,80,75,60,60,64,72,66,68,24,41,34,14,20,32,20,20
1751,489144,2008-11-01 00:00:00,8668,9879,Aiyegbeni Yakubu,84,87,right,low,low,39,90,81,74,78,77,56,63,60,82,88,86,74,77,78,90,76,77,92,73,81,68,82,66,72,28,40,28,11,21,60,21,21
1752,489145,2008-11-01 00:00:00,8549,8654,"Afonso Alves,24",83,88,right,,_0,61,89,79,80,,83,,88,59,82,79,84,,90,,84,,68,77,79,48,68,82,,85,21,21,,8,21,59,21,21
1753,489146,2008-11-03 00:00:00,10261,10252,Shola Ameobi,71,79,right,medium,low,50,72,73,58,70,76,54,35,38,76,73,76,71,59,58,73,72,74,79,54,51,55,64,62,59,35,38,32,7,24,38,24,24
1754,489147,2008-11-02 00:00:00,8559,8456,Matthew Taylor,74,80,left,medium,medium,82,70,70,69,79,73,88,83,75,76,70,72,73,68,67,90,75,80,68,89,75,71,69,78,70,67,73,76,6,21,75,21,21
1755,489148,2008-11-01 00:00:00,8659,8655,Ishmael Miller,68,78,right,medium,medium,50,71,68,55,64,67,41,38,35,66,81,84,68,59,71,70,76,64,80,45,66,59,63,54,57,22,31,20,10,22,35,22,22
1756,489149,2008-11-01 00:00:00,8462,8528,Jermain Defoe,81,84,right,medium,medium,53,89,57,64,86,83,62,63,38,80,94,90,85,86,78,85,69,75,57,78,48,49,70,70,75,23,20,10,14,20,38,20,20
1757,489150,2008-11-01 00:00:00,10194,9825,Mamady Sidibe,67,68,right,medium,medium,56,64,76,67,66,59,44,64,21,64,61,71,65,67,71,68,77,80,90,60,75,75,74,55,69,22,21,29,8,21,21,21,21
1758,489151,2008-11-01 00:00:00,8455,8472,Florent Malouda,83,88,left,medium,medium,86,73,51,82,77,88,83,68,75,87,86,84,82,75,82,80,72,74,78,74,75,79,80,82,77,44,37,25,8,25,75,25,25
1759,489152,2008-11-08 00:00:00,9825,10260,Nicklas Bendtner,77,81,right,medium,low,57,82,89,70,75,73,67,31,41,79,71,74,67,78,71,78,89,69,79,62,65,58,69,70,72,21,22,44,7,22,41,22,22
1760,489153,2008-11-08 00:00:00,8650,8659,Robbie Keane,83,84,right,high,high,69,88,65,78,84,89,73,52,48,86,84,81,69,86,82,82,65,76,67,80,59,80,86,83,87,27,25,16,14,21,48,21,21
1761,489154,2008-11-08 00:00:00,8472,8462,Daryl Murphy,69,78,left,medium,medium,62,71,82,66,57,54,68,52,54,70,65,68,61,69,78,68,82,74,79,61,71,53,66,62,60,30,30,21,5,25,54,25,25
1762,489155,2008-11-08 00:00:00,8654,8668,Freddie Sears,66,81,right,medium,high,29,73,58,53,69,57,63,57,33,64,81,77,72,76,61,61,49,52,49,55,43,41,42,60,51,21,21,15,3,21,33,21,21
1763,489156,2008-11-09 00:00:00,10252,8549,Ashley Young,83,87,right,high,medium,91,63,35,72,74,87,83,88,83,85,92,90,83,64,62,77,47,80,42,80,41,60,67,76,60,27,40,44,14,25,83,25,25
1764,489157,2008-11-09 00:00:00,8456,8586,Benjani Mwaruwari,80,81,right,medium,low,64,85,88,70,78,78,61,55,45,79,81,83,77,80,81,79,85,75,83,64,81,65,80,69,69,23,29,17,9,22,45,22,22
1765,489158,2008-11-09 00:00:00,8655,8455,Jason Roberts,74,78,right,high,low,28,78,74,48,65,70,68,46,27,69,81,82,67,80,80,75,74,77,92,67,81,68,68,70,67,33,33,32,8,21,27,21,21
1766,489159,2008-11-09 00:00:00,9879,10261,Andrew Johnson,80,85,right,high,medium,69,87,73,70,81,78,75,68,38,80,93,90,82,88,79,76,69,83,64,67,49,75,85,74,79,34,23,19,5,23,38,23,23
1767,489160,2008-11-08 00:00:00,8667,8559,"Daniel Cousin,20",76,82,right,,_0,56,79,78,66,,72,,58,38,70,81,80,,74,,80,,72,78,70,58,59,70,,68,22,34,,9,22,38,22,22
1768,489161,2008-11-08 00:00:00,8528,10194,Amr Zaki,71,78,right,medium,medium,56,75,72,59,66,64,59,56,26,75,77,75,66,60,65,72,76,61,77,59,59,62,69,61,64,25,21,25,7,8,15,11,11
1769,489162,2008-11-15 00:00:00,10260,10194,Dimitar Berbatov,86,87,right,low,low,75,92,87,89,91,82,74,80,61,90,77,78,78,85,79,87,85,68,81,77,60,77,86,86,93,22,24,18,7,22,61,22,22
1770,489163,2008-11-15 00:00:00,9825,10252,Nicklas Bendtner,77,81,right,medium,low,57,82,89,70,75,73,67,31,41,79,71,74,67,78,71,78,89,69,79,62,65,58,69,70,72,21,22,44,7,22,41,22,22
1771,489164,2008-11-15 00:00:00,8654,8462,Craig Bellamy,78,81,right,high,high,73,82,62,70,80,80,69,59,59,80,89,90,85,88,86,78,79,83,69,62,90,68,77,77,75,54,46,50,5,22,59,22,22
1772,489165,2008-11-16 00:00:00,8668,8549,Louis Saha,80,85,left,medium,medium,62,82,86,68,79,82,75,60,51,83,84,86,85,75,78,80,86,69,79,68,59,64,76,77,78,38,41,42,5,21,51,21,21
1773,489166,2008-11-15 00:00:00,10261,8528,Obafemi Martins,82,86,left,medium,low,52,82,73,67,83,84,44,64,48,81,94,94,84,78,78,85,79,74,78,74,69,59,63,70,70,26,30,20,12,22,48,22,22
1774,489167,2008-11-15 00:00:00,8655,8472,Jason Roberts,74,78,right,high,low,28,78,74,48,65,70,68,46,27,69,81,82,67,80,80,75,74,77,92,67,81,68,68,70,67,33,33,32,8,21,27,21,21
1775,489168,2008-11-15 00:00:00,9879,8586,Bobby Zamora,73,80,left,high,medium,59,78,81,62,76,67,72,60,41,73,76,77,74,67,85,76,86,73,78,61,59,59,71,72,69,37,48,28,5,21,41,21,21
1776,489169,2008-11-15 00:00:00,8559,8650,Kevin Davies,75,79,right,medium,medium,40,77,93,66,77,67,54,41,42,74,69,70,57,77,83,77,89,85,95,59,94,75,80,75,76,32,54,53,6,23,42,23,23
1777,489170,2008-11-15 00:00:00,8659,8455,Ishmael Miller,68,78,right,medium,medium,50,71,68,55,64,67,41,38,35,66,81,84,68,59,71,70,76,64,80,45,66,59,63,54,57,22,31,20,10,22,35,22,22
1778,489171,2008-11-16 00:00:00,8667,8456,Marlon King,74,76,right,medium,low,66,79,70,59,62,77,56,43,44,64,79,81,70,75,69,74,70,77,74,65,69,65,70,66,74,33,41,26,10,15,15,9,10
1779,489172,2008-11-22 00:00:00,8650,9879,Fernando Torres,88,90,right,high,low,69,95,79,80,90,89,79,68,51,87,95,91,85,96,78,82,82,85,76,78,63,78,92,81,89,21,20,29,10,20,51,20,20
1780,489173,2008-11-23 00:00:00,8472,8654,Djibril Cisse,78,84,right,medium,low,42,80,72,67,78,67,61,64,47,73,87,88,77,81,83,85,81,80,77,76,68,56,70,61,72,22,23,25,11,22,47,22,22
1781,489174,2008-11-23 00:00:00,8586,8655,Darren Bent,79,85,right,medium,low,66,85,81,57,76,77,69,50,32,76,93,91,81,79,76,79,78,80,75,60,60,64,72,66,68,24,41,34,14,20,32,20,20
1782,489175,2008-11-22 00:00:00,10252,10260,Ashley Young,83,87,right,high,medium,91,63,35,72,74,87,83,88,83,85,92,90,83,64,62,77,47,80,42,80,41,60,67,76,60,27,40,44,14,25,83,25,25
1783,489176,2008-11-22 00:00:00,8549,8559,Tuncay Sanli,78,81,right,medium,low,79,81,69,77,74,79,72,60,64,78,80,81,76,75,70,76,73,84,72,77,69,68,80,78,77,39,27,29,11,23,64,23,23
1784,489177,2008-11-22 00:00:00,8456,9825,Benjani Mwaruwari,80,81,right,medium,low,64,85,88,70,78,78,61,55,45,79,81,83,77,80,81,79,85,75,83,64,81,65,80,69,69,23,29,17,9,22,45,22,22
1785,489178,2008-11-22 00:00:00,8462,8667,John Utaka,78,82,right,medium,medium,78,78,73,73,77,81,61,67,50,80,86,88,79,70,87,83,79,73,84,65,81,62,68,66,70,20,46,24,10,20,51,20,20
1786,489179,2008-11-22 00:00:00,10194,8659,Mamady Sidibe,67,68,right,medium,medium,56,64,76,67,66,59,44,64,21,64,61,71,65,67,71,68,77,80,90,60,75,75,74,55,69,22,21,29,8,21,21,21,21
1787,489180,2008-11-24 00:00:00,8528,8668,Emile Heskey,77,81,right,high,high,62,73,91,69,75,75,68,38,47,74,69,81,50,69,71,91,91,82,95,59,90,72,86,81,65,60,45,52,9,21,47,21,21
1788,489181,2008-11-22 00:00:00,8455,10261,Florent Malouda,83,88,left,medium,medium,86,73,51,82,77,88,83,68,75,87,86,84,82,75,82,80,72,74,78,74,75,79,80,82,77,44,37,25,8,25,75,25,25
1789,489182,2008-12-01 00:00:00,8650,8654,Robbie Keane,83,84,right,high,high,69,88,65,78,84,89,73,52,48,86,84,81,69,86,82,82,65,76,67,80,59,80,86,83,87,27,25,16,14,21,48,21,21
1790,489183,2008-11-29 00:00:00,8472,8559,Kenwyne Jones,77,81,right,low,medium,39,80,90,64,70,65,55,13,36,72,82,89,71,79,80,74,86,84,90,63,86,64,78,71,69,40,24,30,12,20,36,20,20
1791,489184,2008-11-30 00:00:00,8586,8668,Roman Pavlyuchenko,81,87,right,medium,low,61,83,79,80,78,82,70,72,63,81,83,85,71,76,73,81,80,79,74,84,78,75,78,66,70,40,38,31,9,24,63,24,24
1792,489185,2008-11-29 00:00:00,10252,9879,Ashley Young,83,87,right,high,medium,91,63,35,72,74,87,83,88,83,85,92,90,83,64,62,77,47,80,42,80,41,60,67,76,60,27,40,44,14,25,83,25,25
1793,489186,2008-11-29 00:00:00,8549,10261,Tuncay Sanli,78,81,right,medium,low,79,81,69,77,74,79,72,60,64,78,80,81,76,75,70,76,73,84,72,77,69,68,80,78,77,39,27,29,11,23,64,23,23
1794,489187,2008-11-30 00:00:00,8456,10260,Benjani Mwaruwari,80,81,right,medium,low,64,85,88,70,78,78,61,55,45,79,81,83,77,80,81,79,85,75,83,64,81,65,80,69,69,23,29,17,9,22,45,22,22
1795,489188,2008-11-30 00:00:00,8462,8655,Jermain Defoe,81,84,right,medium,medium,53,89,57,64,86,83,62,63,38,80,94,90,85,86,78,85,69,75,57,78,48,49,70,70,75,23,20,10,14,20,38,20,20
1796,489189,2008-11-29 00:00:00,10194,8667,Mamady Sidibe,67,68,right,medium,medium,56,64,76,67,66,59,44,64,21,64,61,71,65,67,71,68,77,80,90,60,75,75,74,55,69,22,21,29,8,21,21,21,21
1797,489190,2008-11-29 00:00:00,8528,8659,Henri Camara,71,80,right,,_0,62,67,66,58,,77,,56,41,75,79,77,,63,,76,,65,70,68,55,50,51,,53,30,31,,6,20,41,20,20
1798,489191,2008-11-30 00:00:00,8455,9825,Nicolas Anelka,83,89,right,medium,low,70,90,77,75,80,85,76,52,40,84,89,87,74,79,80,82,79,72,75,79,57,77,85,83,87,27,28,31,12,22,40,22,22
1799,489192,2008-12-06 00:00:00,10260,8472,Dimitar Berbatov,86,87,right,low,low,75,92,87,89,91,82,74,80,61,90,77,78,78,85,79,87,85,68,81,77,60,77,86,86,93,22,24,18,7,22,61,22,22
1800,489193,2008-12-06 00:00:00,9825,8528,Emmanuel Adebayor,86,87,right,medium,low,59,90,89,76,84,83,69,44,49,84,82,85,68,87,85,86,87,89,88,79,73,68,86,73,77,23,25,18,8,21,49,21,21
1801,489194,2008-12-08 00:00:00,8654,8586,Craig Bellamy,78,81,right,high,high,73,82,62,70,80,80,69,59,59,80,89,90,85,88,86,78,79,83,69,62,90,68,77,77,75,54,46,50,5,22,59,22,22
1802,489195,2008-12-07 00:00:00,8668,10252,Victor Anichebe,73,82,right,medium,medium,43,76,73,64,69,62,30,33,33,73,78,79,63,62,75,77,76,68,84,68,69,66,67,67,64,26,31,22,5,22,33,22,22
1803,489196,2008-12-06 00:00:00,10261,10194,Obafemi Martins,82,86,left,medium,low,52,82,73,67,83,84,44,64,48,81,94,94,84,78,78,85,79,74,78,74,69,59,63,70,70,26,30,20,12,22,48,22,22
1804,489197,2008-12-06 00:00:00,8655,8650,Matt Derbyshire,74,80,right,medium,low,63,81,73,66,71,64,59,26,45,72,79,77,68,81,73,72,74,79,65,63,48,67,79,79,74,22,22,12,7,22,45,22,22
1805,489198,2008-12-06 00:00:00,9879,8456,Bobby Zamora,73,80,left,high,medium,59,78,81,62,76,67,72,60,41,73,76,77,74,67,85,76,86,73,78,61,59,59,71,72,69,37,48,28,5,21,41,21,21
1806,489199,2008-12-06 00:00:00,8559,8455,Johan Elmander,78,87,right,high,medium,63,80,78,76,76,78,69,67,49,81,78,76,75,85,79,84,79,78,84,72,75,75,78,77,87,21,28,22,5,21,49,21,21
1807,489200,2008-12-07 00:00:00,8659,8462,Ishmael Miller,68,78,right,medium,medium,50,71,68,55,64,67,41,38,35,66,81,84,68,59,71,70,76,64,80,45,66,59,63,54,57,22,31,20,10,22,35,22,22
1808,489201,2008-12-06 00:00:00,8667,8549,Marlon King,74,76,right,medium,low,66,79,70,59,62,77,56,43,44,64,79,81,70,75,69,74,70,77,74,65,69,65,70,66,74,33,41,26,10,15,15,9,10
1809,489202,2008-12-13 00:00:00,8650,8667,Dirk Kuyt,80,85,right,high,high,77,84,87,74,83,70,66,64,58,77,76,78,77,81,81,83,87,90,83,70,82,70,82,79,76,34,42,41,11,20,58,20,20
1810,489203,2008-12-13 00:00:00,8472,8659,Kenwyne Jones,77,81,right,low,medium,39,80,90,64,70,65,55,13,36,72,82,89,71,79,80,74,86,84,90,63,86,64,78,71,69,40,24,30,12,20,36,20,20
1811,489204,2008-12-13 00:00:00,8586,10260,Roman Pavlyuchenko,81,87,right,medium,low,61,83,79,80,78,82,70,72,63,81,83,85,71,76,73,81,80,79,74,84,78,75,78,66,70,40,38,31,9,24,63,24,24
1812,489205,2008-12-13 00:00:00,10252,8559,Ashley Young,83,87,right,high,medium,91,63,35,72,74,87,83,88,83,85,92,90,83,64,62,77,47,80,42,80,41,60,67,76,60,27,40,44,14,25,83,25,25
1813,489206,2008-12-13 00:00:00,8549,9825,Jeremie Aliadiere,73,79,right,medium,medium,48,77,61,70,67,75,52,31,38,74,85,84,70,74,71,77,60,76,63,59,42,64,71,69,69,15,23,15,7,9,38,12,22
1814,489207,2008-12-13 00:00:00,8456,8668,Robinho,85,90,right,high,medium,78,87,58,87,82,96,74,66,67,96,92,86,89,89,80,83,54,71,57,77,41,71,77,81,85,22,28,17,10,22,67,22,22
1815,489208,2008-12-14 00:00:00,8462,10261,Jermain Defoe,81,84,right,medium,medium,53,89,57,64,86,83,62,63,38,80,94,90,85,86,78,85,69,75,57,78,48,49,70,70,75,23,20,10,14,20,38,20,20
1816,489209,2008-12-13 00:00:00,10194,9879,Ricardo Fuller,74,76,right,medium,low,64,77,65,60,74,75,56,53,54,74,81,85,70,70,73,80,73,46,86,64,65,52,69,71,70,21,30,29,6,22,54,22,22
1817,489210,2008-12-13 00:00:00,8528,8655,Emile Heskey,77,81,right,high,high,62,73,91,69,75,75,68,38,47,74,69,81,50,69,71,91,91,82,95,59,90,72,86,81,65,60,45,52,9,21,47,21,21
1818,489211,2008-12-14 00:00:00,8455,8654,Nicolas Anelka,83,89,right,medium,low,70,90,77,75,80,85,76,52,40,84,89,87,74,79,80,82,79,72,75,79,57,77,85,83,87,27,28,31,12,22,40,22,22
1819,489212,2009-01-14 00:00:00,10260,8528,Wayne Rooney,87,91,right,high,high,76,91,60,88,89,85,81,80,75,93,87,85,80,87,89,95,79,79,90,87,94,75,86,88,88,23,36,41,11,21,75,21,21
1820,489213,2008-12-21 00:00:00,9825,8650,Robin van Persie,85,88,left,high,low,87,90,59,86,89,84,90,92,68,89,86,84,76,79,72,93,59,73,59,90,48,71,81,80,86,23,32,21,6,22,68,22,22
1821,489214,2008-12-20 00:00:00,8654,10252,Carlton Cole,72,77,right,high,medium,61,74,85,59,69,68,70,26,37,69,70,72,74,69,85,74,87,78,86,59,81,77,80,70,65,20,22,17,8,20,37,20,20
1822,489215,2008-12-22 00:00:00,8668,8455,Tim Cahill,80,82,right,high,medium,79,82,91,82,84,76,66,69,76,79,76,77,70,82,83,86,94,84,72,78,91,80,87,77,66,57,65,73,5,20,76,20,20
1823,489216,2008-12-21 00:00:00,10261,8586,Michael Owen,81,89,right,medium,medium,64,89,81,75,80,81,71,66,48,83,87,84,79,92,81,78,74,70,60,60,57,80,94,74,85,32,29,10,15,22,48,22,22
1824,489217,2008-12-20 00:00:00,8655,10194,Jason Roberts,74,78,right,high,low,28,78,74,48,65,70,68,46,27,69,81,82,67,80,80,75,74,77,92,67,81,68,68,70,67,33,33,32,8,21,27,21,21
1825,489218,2008-12-20 00:00:00,9879,8549,Andrew Johnson,80,85,right,high,medium,69,87,73,70,81,78,75,68,38,80,93,90,82,88,79,76,69,83,64,67,49,75,85,74,79,34,23,19,5,23,38,23,23
1826,489219,2008-12-20 00:00:00,8559,8462,Johan Elmander,78,87,right,high,medium,63,80,78,76,76,78,69,67,49,81,78,76,75,85,79,84,79,78,84,72,75,75,78,77,87,21,28,22,5,21,49,21,21
1827,489220,2008-12-21 00:00:00,8659,8456,Luke Moore,73,80,right,medium,high,59,74,70,65,68,71,63,52,45,75,82,83,71,76,67,75,69,65,72,58,48,71,75,60,72,38,56,23,14,21,45,21,21
1828,489221,2008-12-20 00:00:00,8667,8472,Marlon King,74,76,right,medium,low,66,79,70,59,62,77,56,43,44,64,79,81,70,75,69,74,70,77,74,65,69,65,70,66,74,33,41,26,10,15,15,9,10
1829,489222,2008-12-26 00:00:00,8650,8559,Dirk Kuyt,80,85,right,high,high,77,84,87,74,83,70,66,64,58,77,76,78,77,81,81,83,87,90,83,70,82,70,82,79,76,34,42,41,11,20,58,20,20
1830,489224,2008-12-26 00:00:00,8472,8655,Kenwyne Jones,77,81,right,low,medium,39,80,90,64,70,65,55,13,36,72,82,89,71,79,80,74,86,84,90,63,86,64,78,71,69,40,24,30,12,20,36,20,20
1831,489225,2008-12-26 00:00:00,8586,9879,Darren Bent,79,85,right,medium,low,66,85,81,57,76,77,69,50,32,76,93,91,81,79,76,79,78,80,75,60,60,64,72,66,68,24,41,34,14,20,32,20,20
1832,489226,2008-12-26 00:00:00,10252,9825,Gabriel Agbonlahor,81,86,right,medium,low,65,86,80,65,80,83,61,50,55,70,96,96,79,87,84,78,70,90,70,62,63,70,75,68,70,34,27,44,9,21,55,21,21
1833,489227,2008-12-26 00:00:00,8549,8668,Mido,75,80,left,low,low,53,80,83,69,75,73,69,48,47,78,67,69,52,71,68,76,77,61,89,58,68,60,69,74,75,32,38,24,6,21,47,21,21
1834,489228,2008-12-26 00:00:00,8456,8667,Felipe Caicedo,73,82,right,medium,medium,64,71,65,63,69,84,61,57,48,77,81,78,72,69,83,74,75,65,80,59,65,55,63,69,67,34,53,35,9,23,48,23,23
1835,489229,2008-12-26 00:00:00,8462,8654,Jermain Defoe,81,84,right,medium,medium,53,89,57,64,86,83,62,63,38,80,94,90,85,86,78,85,69,75,57,78,48,49,70,70,75,23,20,10,14,20,38,20,20
1836,489230,2008-12-26 00:00:00,10194,10260,Ricardo Fuller,74,76,right,medium,low,64,77,65,60,74,75,56,53,54,74,81,85,70,70,73,80,73,46,86,64,65,52,69,71,70,21,30,29,6,22,54,22,22
1837,489231,2008-12-26 00:00:00,8528,10261,Emile Heskey,77,81,right,high,high,62,73,91,69,75,75,68,38,47,74,69,81,50,69,71,91,91,82,95,59,90,72,86,81,65,60,45,52,9,21,47,21,21
1838,489232,2008-12-26 00:00:00,8455,8659,Nicolas Anelka,83,89,right,medium,low,70,90,77,75,80,85,76,52,40,84,89,87,74,79,80,82,79,72,75,79,57,77,85,83,87,27,28,31,12,22,40,22,22
1839,489052,2008-08-23 00:00:00,8650,8549,Fernando Torres,87,90,right,high,low,69,88,78,78,90,87,79,68,62,87,91,90,85,89,78,86,82,78,76,75,63,79,89,81,86,21,24,29,10,20,62,20,20
1840,489053,2008-08-23 00:00:00,8586,8472,Darren Bent,85,85,right,medium,low,69,90,82,69,76,75,69,46,52,79,94,93,81,86,76,84,78,84,73,62,60,77,88,66,84,31,41,34,14,20,52,20,20
1841,489054,2008-08-23 00:00:00,10261,8559,Obafemi Martins,83,85,left,medium,low,52,77,77,73,83,84,44,44,48,79,96,95,84,88,78,86,79,82,84,74,77,76,79,70,80,26,40,20,12,22,48,22,22
1842,489055,2008-08-24 00:00:00,8456,8654,Daniel Sturridge,64,78,right,high,low,52,60,58,49,78,68,56,57,23,54,80,82,73,53,65,67,76,60,47,45,51,56,57,57,58,21,31,12,12,23,23,23,23
1843,489056,2008-08-23 00:00:00,8655,8667,Jason Roberts,76,78,right,high,low,28,79,74,48,65,70,68,46,27,69,81,82,67,80,80,75,74,77,92,74,81,68,68,70,67,33,33,32,8,21,27,21,21
1844,489057,2008-08-23 00:00:00,9879,9825,Ki-Hyeon Seol,75,76,right,high,low,73,67,67,72,69,78,65,60,71,80,73,75,65,73,68,76,69,70,60,78,33,81,83,65,75,31,37,36,13,20,71,20,20
1845,489058,2008-08-23 00:00:00,8659,8668,Ishmael Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,489059,2008-08-25 00:00:00,8462,10260,Peter Crouch,76,80,right,medium,medium,45,82,90,79,83,69,58,24,41,77,69,66,65,78,80,73,85,77,85,57,83,82,81,75,78,38,22,19,11,20,41,20,20
