id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,home_team_name,away_team_api_id,away_team_name,home_team_goal,away_team_goal,avg_home_prob,avg_draw_prob,avg_away_prob,home_player_1_name,home_player_1_rating,home_player_1_potential,home_player_2_name,home_player_2_rating,home_player_2_potential,home_player_3_name,home_player_3_rating,home_player_3_potential,home_player_4_name,home_player_4_rating,home_player_4_potential,home_player_5_name,home_player_5_rating,home_player_5_potential,home_player_6_name,home_player_6_rating,home_player_6_potential,home_player_7_name,home_player_7_rating,home_player_7_potential,home_player_8_name,home_player_8_rating,home_player_8_potential,home_player_9_name,home_player_9_rating,home_player_9_potential,home_player_10_name,home_player_10_rating,home_player_10_potential,home_player_11_name,home_player_11_rating,home_player_11_potential,away_player_1_name,away_player_1_rating,away_player_1_potential,away_player_2_name,away_player_2_rating,away_player_2_potential,away_player_3_name,away_player_3_rating,away_player_3_potential,away_player_4_name,away_player_4_rating,away_player_4_potential,away_player_5_name,away_player_5_rating,away_player_5_potential,away_player_6_name,away_player_6_rating,away_player_6_potential,away_player_7_name,away_player_7_rating,away_player_7_potential,away_player_8_name,away_player_8_rating,away_player_8_potential,away_player_9_name,away_player_9_rating,away_player_9_potential,away_player_10_name,away_player_10_rating,away_player_10_potential,away_player_11_name,away_player_11_rating,away_player_11_potential,home_team_wins,home_team_draws,home_team_losses,away_team_wins,away_team_draws,away_team_losses
21528,21518,21518,2008/2009,10,2008-11-09 00:00:00,530233,8302,Sevilla FC,8479,RC Recreativo,1,0,0.6688327137301514,0.219109506954537,0.1120577793153116,Andres Palop,82.0,90.0,Aquivaldo Mosquera,76.0,76.0,Sebastien Squillaci,81.0,84.0,Julien Escude,78.0,81.0,Fernando Navarro,77.0,80.0,Jesus Navas,83.0,92.0,Romaric,80.0,85.0,Enzo Maresca,74.0,81.0,Adriano,78.0,86.0,Renato,76.0,78.0,Frederic Kanoute,83.0,84.0,Asier Riesgo,71.0,75.0,Nasief Morris,75.0,77.0,Cesar Arzo,73.0,80.0,,,,Hipolito Poli,71.0,73.0,Sisi,75.0,79.0,Jesus Vazquez,76.0,75.0,Javi Fuego,72.0,74.0,"Fernandez Aitor Tornavaca,29",72.0,75.0,,,,Marco Ruben,72.0,79.0,5.0,2.0,2.0,1.0,4.0,4.0
21529,21518,21518,2008/2009,10,2008-11-09 00:00:00,530234,8696,Racing Santander,9869,Real Sporting de Gijón,1,0,0.4628305429772287,0.2858818470757913,0.25128760994698,Tono,79.0,79.0,Pablo Pinillos,74.0,80.0,Cesar Navas,67.0,70.0,Ivan Marcano,56.0,68.0,Laszlo Sepsi,70.0,78.0,Pedro Munitis,82.0,85.0,Gonzalo Colsa,79.0,79.0,Mehdi Lacen,68.0,75.0,Oscar Serrano,74.0,73.0,Mohammed Tchite,76.0,78.0,Jonathan Pereira,72.0,75.0,Ivan Cuellar,70.0,73.0,Rafael Sastre,66.0,67.0,Serrabasa Gerard,68.0,69.0,Borja Neru,69.0,71.0,Roberto Canella,64.0,69.0,Diego Camacho,72.0,73.0,Sergio Matabuena,67.0,69.0,Luis Moran,62.0,68.0,Kike Mateo,67.0,72.0,Diego Castro,64.0,69.0,Mate Bilic,69.0,71.0,2.0,3.0,4.0,4.0,0.0,5.0
21530,21518,21518,2008/2009,10,2008-11-09 00:00:00,530235,8388,CD Numancia,8603,Real Betis Balompié,2,4,0.3715136134514322,0.2883728216772639,0.3401135648713038,Juan Pablo,71.0,74.0,Juan Ramon Cabrero Juanra,69.0,72.0,Manuel Castro Pavon,68.0,72.0,Sergio Boris,70.0,72.0,Domingo Cisma,68.0,71.0,Txomin Nagore,72.0,72.0,,,,Javier Del Pino,69.0,74.0,Alvaro Anton,73.0,76.0,Jose Javier Barkero,71.0,74.0,Asier Goiria,71.0,74.0,Casto Espinosa,64.0,72.0,Nelson,71.0,80.0,Juanito,79.0,83.0,Arturo Arzu,68.0,75.0,Fernando Vega,67.0,68.0,Jesus Capi,73.0,78.0,Mehmet Aurelio,77.0,79.0,Abella Perez Damia,65.0,72.0,Achille Emana,79.0,78.0,Juanma,72.0,76.0,Mariano Pavone,76.0,80.0,2.0,1.0,6.0,2.0,2.0,5.0
21531,21518,21518,2008/2009,10,2008-11-09 00:00:00,530236,9783,RC Deportivo de La Coruña,8558,RCD Espanyol,1,0,0.440581125511335,0.2846096232246825,0.2748092512639823,Daniel Aranzubia,74.0,80.0,Manuel Pablo,75.0,81.0,Alberto Lopo,76.0,82.0,Ze Castro,74.0,80.0,Filipe Luis,78.0,85.0,Sergio,74.0,84.0,Juan Rodriguez,72.0,79.0,Angel Lafita,75.0,78.0,Joan Verdu,71.0,85.0,Andres Guardado,79.0,88.0,Ivan Sanchez Riki,77.0,83.0,Carlos Kameni,81.0,89.0,Sergio Sanchez,65.0,72.0,,,,Nicolas Pareja,72.0,76.0,Gregory Beranger,70.0,73.0,Roman Martinez,68.0,74.0,Hurtado Perez Moises,74.0,78.0,Ferran Corominas,73.0,82.0,Luis Garcia,78.0,83.0,Nene,77.0,80.0,Raul Tamudo,81.0,86.0,3.0,3.0,3.0,3.0,3.0,3.0
21532,21518,21518,2008/2009,10,2008-11-09 00:00:00,530237,8371,CA Osasuna,9906,Atlético Madrid,0,0,0.289997478704952,0.2814418931490803,0.4285606281459675,Roberto Fernandez,65.0,72.0,Cesar Azpilicueta,63.0,67.0,Roversio,65.0,67.0,Miguel Flano,71.0,76.0,Oier,61.0,73.0,Krisztian Vadocz,64.0,73.0,Javad Nekounam,73.0,82.0,Juanfran,72.0,76.0,Santiago Ezquerro,71.0,81.0,Jaroslav Plasil,70.0,80.0,Javier Portillo,77.0,78.0,Gregory Coupet,79.0,83.0,Luis Perea,77.0,84.0,Johnny Heitinga,78.0,83.0,Tomas Ujfalusi,81.0,84.0,Mariano Pernia,74.0,79.0,Raul Garcia,76.0,83.0,Paulo Assuncao,78.0,80.0,Maxi Rodriguez,82.0,85.0,Maniche,79.0,84.0,Simao,84.0,88.0,Sergio Aguero,84.0,90.0,0.0,4.0,5.0,4.0,1.0,4.0
21533,21518,21518,2008/2009,10,2008-11-09 00:00:00,530238,10205,Villarreal CF,9865,UD Almería,2,1,0.6286490585602313,0.2434492070171952,0.1279017344225733,Diego Lopez,78.0,82.0,Javier Venta,73.0,75.0,Gonzalo Rodriguez,77.0,84.0,Diego Godin,73.0,79.0,Joan Capdevila,80.0,83.0,Santi Cazorla,80.0,86.0,Bruno Soriano,72.0,77.0,Marcos Senna,84.0,86.0,Robert Pires,81.0,82.0,Joseba Llorente,77.0,82.0,Giuseppe Rossi,80.0,86.0,Diego Alves,81.0,84.0,Bruno Saltor,65.0,71.0,Chico,64.0,68.0,Hernan Pellerano,71.0,78.0,Mane,67.0,68.0,Pablo Piatti,70.0,79.0,Juanito,72.0,79.0,Kalu Uche,77.0,79.0,Albert Crusat,73.0,77.0,Julio Alvarez,75.0,76.0,Alvaro Negredo,78.0,82.0,6.0,3.0,0.0,3.0,3.0,3.0
21534,21518,21518,2008/2009,10,2008-11-08 00:00:00,530239,8633,Real Madrid CF,9864,Málaga CF,4,3,0.7478257693999777,0.1691470323042873,0.0830271982957349,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Fabio Cannavaro,85.0,91.0,Gabriel Heinze,80.0,83.0,Marcelo,75.0,83.0,Fernando Gago,79.0,87.0,Jose Maria Guti,83.0,83.0,Rafael van der Vaart,86.0,92.0,Wesley Sneijder,86.0,89.0,Royston Drenthe,75.0,84.0,Gonzalo Higuain,77.0,87.0,Francesco Arnau,70.0,74.0,Jesus Gamez,68.0,75.0,Weligton,68.0,72.0,Helder Rosario,69.0,69.0,Javier Calleja,71.0,73.0,Eliseu,68.0,69.0,Miguel Angel,69.0,72.0,Antonio Apono,64.0,67.0,Duda,74.0,78.0,Nabil Baha,67.0,72.0,Adrian Lopez,69.0,83.0,6.0,2.0,1.0,4.0,1.0,4.0
21535,21518,21518,2008/2009,10,2008-11-08 00:00:00,530240,8634,FC Barcelona,10281,Real Valladolid,6,0,0.7834943090813946,0.1536660216708832,0.0628396692477222,Victor Valdes,83.0,85.0,Daniel Alves,85.0,91.0,Rafael Marquez,83.0,87.0,Gerard Pique,77.0,88.0,Carles Puyol,88.0,90.0,Eidur Gudjohnsen,77.0,82.0,Yaya Toure,81.0,86.0,Xavi Hernandez,87.0,88.0,Lionel Messi,90.0,95.0,Samuel Eto'o,86.0,90.0,Thierry Henry,85.0,91.0,Sergio Asenjo,76.0,84.0,Pedro Lopez,73.0,77.0,Victoriano Rivas Nano,73.0,74.0,Jose Antonio Garcia Calvo,74.0,80.0,Alberto Rey,71.0,76.0,Alvaro Rubio,74.0,78.0,Haris Medunjanin,73.0,78.0,Angel Manuel Vivar Dorado,70.0,78.0,Pedro Leon,74.0,77.0,Jonathan Sesma,73.0,77.0,Henok Goitom,74.0,76.0,7.0,1.0,1.0,3.0,1.0,5.0
21536,21518,21518,2008/2009,10,2008-11-09 00:00:00,530241,8305,Getafe CF,10267,Valencia CF,0,3,0.3210565686544867,0.2867656219832186,0.3921778093622945,Roberto Abbondanzieri,82.0,86.0,Cosmin Contra,74.0,79.0,Cata Diaz,80.0,85.0,Mario Alvarez,75.0,78.0,Lucas Matias Licht,76.0,80.0,Manu del Moral,74.0,82.0,Eugen Polanski,74.0,83.0,Francisco Javier Casquero,75.0,83.0,Esteban Granero,76.0,83.0,Juan Albin,75.0,81.0,Roberto Soldado,77.0,80.0,Renan,76.0,78.0,Miguel,79.0,83.0,Raul Albiol,81.0,88.0,Carlos Marchena,82.0,85.0,Emiliano Moretti,76.0,83.0,Joaquin,81.0,87.0,David Albelda,79.0,83.0,Ruben Baraja,79.0,83.0,Manuel Fernandes,78.0,87.0,Juan Mata,75.0,86.0,David Villa,86.0,93.0,3.0,4.0,2.0,6.0,2.0,1.0
21537,21518,21518,2008/2009,10,2008-11-09 00:00:00,530242,8661,RCD Mallorca,8315,Athletic Club de Bilbao,3,3,0.4601583089810048,0.2833728727762258,0.2564688182427693,German Dario Lux,74.0,80.0,Jose Miguel Josemi,76.0,77.0,Jose Carlos Nunes,75.0,76.0,Ivan Ramis,74.0,76.0,Enrique Corrales,75.0,75.0,Fernando Varela,75.0,78.0,Cleber Santana,73.0,81.0,Mario Suarez,72.0,78.0,Juan Arango,78.0,78.0,Jose Manuel Jurado,77.0,83.0,Aritz Aduriz,75.0,80.0,Gorka Iraizoz Moreno,76.0,79.0,Andoni Iraola,72.0,77.0,Aitor Ocio,76.0,76.0,Ustaritz,69.0,71.0,Mikel Balenziaga,66.0,72.0,Pablo Orbaiz,74.0,74.0,Javier Martinez,70.0,73.0,David Lopez,72.0,79.0,,,,Igor Gabilondo,72.0,75.0,Fernando Llorente,72.0,76.0,3.0,2.0,4.0,1.0,2.0,6.0
21538,21518,21518,2008/2009,11,2008-11-16 00:00:00,530243,8603,Real Betis Balompié,8696,Racing Santander,3,1,0.4671731218907112,0.2843696094586277,0.248457268650661,Casto Espinosa,64.0,72.0,Nelson,71.0,80.0,Juanito,79.0,83.0,Arturo Arzu,68.0,75.0,Fernando Vega,67.0,68.0,Mehmet Aurelio,77.0,79.0,Jesus Capi,73.0,78.0,Abella Perez Damia,65.0,72.0,Achille Emana,79.0,78.0,Juanma,72.0,76.0,Sergio Garcia,78.0,84.0,Tono,79.0,79.0,Pablo Pinillos,74.0,80.0,Cesar Navas,67.0,70.0,Ivan Marcano,56.0,68.0,Laszlo Sepsi,70.0,78.0,Gonzalo Colsa,79.0,79.0,Mehdi Lacen,68.0,75.0,Pedro Munitis,82.0,85.0,Jonathan Pereira,72.0,75.0,Oscar Serrano,74.0,73.0,Mohammed Tchite,76.0,78.0,3.0,2.0,5.0,3.0,3.0,4.0
21539,21518,21518,2008/2009,11,2008-11-15 00:00:00,530244,10267,Valencia CF,9869,Real Sporting de Gijón,2,3,0.6766561723910567,0.2130700441034585,0.1102737835054848,Renan,76.0,78.0,Miguel,79.0,83.0,Raul Albiol,81.0,88.0,Carlos Marchena,82.0,85.0,Emiliano Moretti,76.0,83.0,Joaquin,81.0,87.0,Manuel Fernandes,78.0,87.0,David Albelda,79.0,83.0,Vicente,81.0,74.0,Juan Mata,75.0,86.0,David Villa,86.0,93.0,Ivan Cuellar,70.0,73.0,Rafael Sastre,66.0,67.0,Serrabasa Gerard,68.0,69.0,Borja Neru,69.0,71.0,Roberto Canella,64.0,69.0,Michel,64.0,72.0,Diego Camacho,72.0,73.0,Luis Moran,62.0,68.0,David Barral,72.0,73.0,Diego Castro,64.0,69.0,Mate Bilic,69.0,71.0,7.0,2.0,1.0,4.0,0.0,6.0
21540,21518,21518,2008/2009,11,2008-11-16 00:00:00,530245,8558,RCD Espanyol,8388,CD Numancia,3,4,0.5385638282868409,0.2727186568883505,0.1887175148248085,Carlos Kameni,81.0,89.0,Steve Finnan,76.0,82.0,Daniel Jarque,77.0,81.0,Sergio Sanchez,65.0,72.0,Gregory Beranger,70.0,73.0,Roman Martinez,68.0,74.0,Hurtado Perez Moises,74.0,78.0,Ferran Corominas,73.0,82.0,Luis Garcia,78.0,83.0,Nene,77.0,80.0,Raul Tamudo,81.0,86.0,Juan Pablo,71.0,74.0,Juan Ramon Cabrero Juanra,69.0,72.0,Manuel Castro Pavon,68.0,72.0,Sergio Boris,70.0,72.0,Domingo Cisma,68.0,71.0,Txomin Nagore,72.0,72.0,,,,Javier Del Pino,69.0,74.0,Jose Javier Barkero,71.0,74.0,Juan Quero,71.0,73.0,Asier Goiria,71.0,74.0,3.0,3.0,4.0,2.0,1.0,7.0
21541,21518,21518,2008/2009,11,2008-11-16 00:00:00,530246,9906,Atlético Madrid,9783,RC Deportivo de La Coruña,4,1,0.5647702943096632,0.2612448001352448,0.1739849055550919,Leonardo Franco,79.0,83.0,Luis Perea,77.0,84.0,Johnny Heitinga,78.0,83.0,Tomas Ujfalusi,81.0,84.0,Mariano Pernia,74.0,79.0,Maxi Rodriguez,82.0,85.0,Paulo Assuncao,78.0,80.0,Maniche,79.0,84.0,Simao,84.0,88.0,Diego Forlan,83.0,85.0,Sergio Aguero,84.0,90.0,Daniel Aranzubia,74.0,80.0,Manuel Pablo,75.0,81.0,Alberto Lopo,76.0,82.0,Piscu,69.0,78.0,Filipe Luis,78.0,85.0,Sergio,74.0,84.0,Juan Rodriguez,72.0,79.0,Angel Lafita,75.0,78.0,Joan Verdu,71.0,85.0,Andres Guardado,79.0,88.0,Ivan Sanchez Riki,77.0,83.0,4.0,2.0,4.0,4.0,3.0,3.0
21542,21518,21518,2008/2009,11,2008-11-16 00:00:00,530247,8315,Athletic Club de Bilbao,8371,CA Osasuna,2,0,0.442855834395824,0.2876093790783617,0.2695347865258142,Gorka Iraizoz Moreno,76.0,79.0,Andoni Iraola,72.0,77.0,Aitor Ocio,76.0,76.0,Ustaritz,69.0,71.0,Mikel Balenziaga,66.0,72.0,Javier Martinez,70.0,73.0,Pablo Orbaiz,74.0,74.0,Markel Susaeta,67.0,76.0,Joseba Garmendia,68.0,69.0,David Lopez,72.0,79.0,Fernando Llorente,72.0,76.0,Roberto Fernandez,65.0,72.0,Cesar Azpilicueta,63.0,67.0,,,,Miguel Flano,71.0,76.0,Oier,61.0,73.0,Krisztian Vadocz,64.0,73.0,Javad Nekounam,73.0,82.0,Juanfran,72.0,76.0,Masoud Shojaei,68.0,70.0,Esparza Jokin Arcaya,63.0,72.0,Walter Pandiani,77.0,85.0,1.0,3.0,6.0,0.0,5.0,5.0
21543,21518,21518,2008/2009,11,2008-11-16 00:00:00,530248,9865,UD Almería,8661,RCD Mallorca,2,1,0.4622683434879771,0.2850463250356865,0.2526853314763364,Diego Alves,81.0,84.0,Bruno Saltor,65.0,71.0,Carlos Garcia,75.0,77.0,Hernan Pellerano,71.0,78.0,Mane,67.0,68.0,Julio Alvarez,75.0,76.0,Juanito,72.0,79.0,Pablo Piatti,70.0,79.0,,,,Guilherme Santos,70.0,82.0,Alvaro Negredo,78.0,82.0,German Dario Lux,74.0,80.0,Jose Miguel Josemi,76.0,77.0,Jose Carlos Nunes,75.0,76.0,David Navarro,77.0,79.0,Enrique Corrales,75.0,75.0,Mario Suarez,72.0,78.0,Cleber Santana,73.0,81.0,Fernando Varela,75.0,78.0,Jose Manuel Jurado,77.0,83.0,Juan Arango,78.0,78.0,Aritz Aduriz,75.0,80.0,3.0,3.0,4.0,3.0,3.0,4.0
21544,21518,21518,2008/2009,11,2008-11-16 00:00:00,530249,9864,Málaga CF,10205,Villarreal CF,2,2,0.2867464522174013,0.2828673366450008,0.4303862111375978,Francesco Arnau,70.0,74.0,Jesus Gamez,68.0,75.0,Iban Javier Cuadrado,67.0,72.0,Helder Rosario,69.0,69.0,Javier Calleja,71.0,73.0,Miguel Angel,69.0,72.0,Antonio Apono,64.0,67.0,Eliseu,68.0,69.0,Nabil Baha,67.0,72.0,Duda,74.0,78.0,Adrian Lopez,69.0,83.0,Diego Lopez,78.0,82.0,Angel Lopez,74.0,78.0,Gonzalo Rodriguez,77.0,84.0,Diego Godin,73.0,79.0,Joan Capdevila,80.0,83.0,Santi Cazorla,80.0,86.0,Sebastian Eguren,75.0,79.0,Marcos Senna,84.0,86.0,Robert Pires,81.0,82.0,Giuseppe Rossi,80.0,86.0,Joseba Llorente,77.0,82.0,4.0,1.0,5.0,7.0,3.0,0.0
