id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,home_team_name,away_team_api_id,away_team_name,home_team_goal,away_team_goal,avg_home_prob,avg_draw_prob,avg_away_prob
1753,1729,1729,2008/2009,11,2008-11-03 00:00:00,489146,10261,Newcastle United,10252,Aston Villa,2,0,0.32297373081453945,0.28851637490258303,0.38850989428287747
1754,1729,1729,2008/2009,11,2008-11-02 00:00:00,489147,8559,Bolton Wanderers,8456,Manchester City,2,0,0.31371469013780395,0.2857289797388414,0.40055633012335456
1755,1729,1729,2008/2009,11,2008-11-01 00:00:00,489148,8659,West Bromwich Albion,8655,Blackburn Rovers,2,2,0.3765535820125767,0.2854305223389144,0.33801589564850887
1756,1729,1729,2008/2009,11,2008-11-01 00:00:00,489149,8462,Portsmouth,8528,Wigan Athletic,1,2,0.4867346243725705,0.27985015881412534,0.23341521681330424
1757,1729,1729,2008/2009,11,2008-11-01 00:00:00,489150,10194,Stoke City,9825,Arsenal,2,1,0.12101010972303602,0.2218223633500767,0.6571675269268872
1758,1729,1729,2008/2009,11,2008-11-01 00:00:00,489151,8455,Chelsea,8472,Sunderland,5,0,0.7768947763408914,0.1550733677530143,0.06803185590609422
1759,1729,1729,2008/2009,12,2008-11-08 00:00:00,489152,9825,Arsenal,10260,Manchester United,2,1,0.3054799497755936,0.29481122696643525,0.3997088232579712
1760,1729,1729,2008/2009,12,2008-11-08 00:00:00,489153,8650,Liverpool,8659,West Bromwich Albion,3,0,0.767059299434798,0.16787498152835756,0.06506571903684447
1761,1729,1729,2008/2009,12,2008-11-08 00:00:00,489154,8472,Sunderland,8462,Portsmouth,1,2,0.4042737526890602,0.28949897774146355,0.30622726956947627
1762,1729,1729,2008/2009,12,2008-11-08 00:00:00,489155,8654,West Ham United,8668,Everton,1,3,0.3753994014953981,0.28894468609783125,0.3356559124067707
1763,1729,1729,2008/2009,12,2008-11-09 00:00:00,489156,10252,Aston Villa,8549,Middlesbrough,1,2,0.553551920384682,0.26017624721644617,0.18627183239887193
1764,1729,1729,2008/2009,12,2008-11-09 00:00:00,489157,8456,Manchester City,8586,Tottenham Hotspur,1,2,0.42473222178514425,0.28927733840152825,0.28599043981332745
1765,1729,1729,2008/2009,12,2008-11-09 00:00:00,489158,8655,Blackburn Rovers,8455,Chelsea,0,2,0.13066684132428763,0.23505159116343066,0.6342815675122817
1766,1729,1729,2008/2009,12,2008-11-09 00:00:00,489159,9879,Fulham,10261,Newcastle United,2,1,0.4049502277038173,0.28902882073059966,0.3060209515655832
1767,1729,1729,2008/2009,12,2008-11-08 00:00:00,489160,8667,Hull City,8559,Bolton Wanderers,0,1,0.43683257525047475,0.28980117241874725,0.273366252330778
1768,1729,1729,2008/2009,12,2008-11-08 00:00:00,489161,8528,Wigan Athletic,10194,Stoke City,0,0,0.5263016764224488,0.2755572372016731,0.1981410863758781
1769,1729,1729,2008/2009,13,2008-11-15 00:00:00,489162,10260,Manchester United,10194,Stoke City,5,0,0.8060615357907733,0.13588993287985662,0.058048531329370094
1770,1729,1729,2008/2009,13,2008-11-15 00:00:00,489163,9825,Arsenal,10252,Aston Villa,0,2,0.6183629929443235,0.24278272505686818,0.13885428199880825
1771,1729,1729,2008/2009,13,2008-11-15 00:00:00,489164,8654,West Ham United,8462,Portsmouth,0,0,0.3777589148905449,0.288078232190457,0.33416285291899805
1772,1729,1729,2008/2009,13,2008-11-16 00:00:00,489165,8668,Everton,8549,Middlesbrough,1,1,0.502662071635695,0.2744122525523023,0.2229256758120027
1773,1729,1729,2008/2009,13,2008-11-15 00:00:00,489166,10261,Newcastle United,8528,Wigan Athletic,2,2,0.4617097633238716,0.28128477830911913,0.2570054583670093
1774,1729,1729,2008/2009,13,2008-11-15 00:00:00,489167,8655,Blackburn Rovers,8472,Sunderland,1,2,0.45148939554222856,0.28417052175589563,0.26434008270187576
1775,1729,1729,2008/2009,13,2008-11-15 00:00:00,489168,9879,Fulham,8586,Tottenham Hotspur,2,1,0.30064660296077644,0.28592929930760974,0.4134240977316138
1776,1729,1729,2008/2009,13,2008-11-15 00:00:00,489169,8559,Bolton Wanderers,8650,Liverpool,0,2,0.16612456170204418,0.25888090081738274,0.5749945374805732
1777,1729,1729,2008/2009,13,2008-11-15 00:00:00,489170,8659,West Bromwich Albion,8455,Chelsea,0,3,0.09388337124927214,0.19262418346408688,0.7134924452866409
1778,1729,1729,2008/2009,13,2008-11-16 00:00:00,489171,8667,Hull City,8456,Manchester City,2,2,0.34084914225978646,0.28536147002125023,0.3737893877189633
1779,1729,1729,2008/2009,14,2008-11-22 00:00:00,489172,8650,Liverpool,9879,Fulham,0,0,0.7444554071825898,0.17699292350782636,0.07855166930958385
1780,1729,1729,2008/2009,14,2008-11-23 00:00:00,489173,8472,Sunderland,8654,West Ham United,0,1,0.4416026700966707,0.28081561902200725,0.2775817108813221
1781,1729,1729,2008/2009,14,2008-11-23 00:00:00,489174,8586,Tottenham Hotspur,8655,Blackburn Rovers,1,0,0.5368720256984034,0.2655479252432632,0.19758004905833332
1782,1729,1729,2008/2009,14,2008-11-22 00:00:00,489175,10252,Aston Villa,10260,Manchester United,0,0,0.2064335201502509,0.26774133812931633,0.5258251417204327
1783,1729,1729,2008/2009,14,2008-11-22 00:00:00,489176,8549,Middlesbrough,8559,Bolton Wanderers,1,3,0.49818915159903515,0.2792970851178483,0.2225137632831165
1784,1729,1729,2008/2009,14,2008-11-22 00:00:00,489177,8456,Manchester City,9825,Arsenal,3,0,0.28528032000661513,0.28222860294435104,0.4324910770490338
1785,1729,1729,2008/2009,14,2008-11-22 00:00:00,489178,8462,Portsmouth,8667,Hull City,2,2,0.5140370306110769,0.27272361563032343,0.21323935375859976
1786,1729,1729,2008/2009,14,2008-11-22 00:00:00,489179,10194,Stoke City,8659,West Bromwich Albion,1,0,0.430474464583354,0.28801260173401133,0.2815129336826347
1787,1729,1729,2008/2009,14,2008-11-24 00:00:00,489180,8528,Wigan Athletic,8668,Everton,1,0,0.36865629614793116,0.2879197018383732,0.3434240020136957
1788,1729,1729,2008/2009,14,2008-11-22 00:00:00,489181,8455,Chelsea,10261,Newcastle United,0,0,0.7734894688752565,0.1608055228320915,0.06570500829265208
1789,1729,1729,2008/2009,15,2008-12-01 00:00:00,489182,8650,Liverpool,8654,West Ham United,0,0,0.7146061442630365,0.1949850563166253,0.09040879942033822
1790,1729,1729,2008/2009,15,2008-11-29 00:00:00,489183,8472,Sunderland,8559,Bolton Wanderers,1,4,0.412144847600007,0.28733402355881954,0.30052112884117343
1791,1729,1729,2008/2009,15,2008-11-30 00:00:00,489184,8586,Tottenham Hotspur,8668,Everton,0,1,0.4726425538177303,0.2797060522187127,0.24765139396355706
1792,1729,1729,2008/2009,15,2008-11-29 00:00:00,489185,10252,Aston Villa,9879,Fulham,0,0,0.570157335989984,0.2618348604271157,0.1680078035829004
1793,1729,1729,2008/2009,15,2008-11-29 00:00:00,489186,8549,Middlesbrough,10261,Newcastle United,0,0,0.43061245824428335,0.28692526931382417,0.28246227244189237
1794,1729,1729,2008/2009,15,2008-11-30 00:00:00,489187,8456,Manchester City,10260,Manchester United,0,1,0.22507180452918701,0.2749377531464273,0.4999904423243856
1795,1729,1729,2008/2009,15,2008-11-30 00:00:00,489188,8462,Portsmouth,8655,Blackburn Rovers,3,2,0.4668026393516218,0.2843786590219955,0.2488187016263827
1796,1729,1729,2008/2009,15,2008-11-29 00:00:00,489189,10194,Stoke City,8667,Hull City,1,1,0.38800187671277675,0.28436787529272534,0.3276302479944979
1797,1729,1729,2008/2009,15,2008-11-29 00:00:00,489190,8528,Wigan Athletic,8659,West Bromwich Albion,2,1,0.5173141365850011,0.27103409160717484,0.21165177180782407
1798,1729,1729,2008/2009,15,2008-11-30 00:00:00,489191,8455,Chelsea,9825,Arsenal,1,2,0.5363919677188089,0.27388807564366413,0.1897199566375269
1799,1729,1729,2008/2009,16,2008-12-06 00:00:00,489192,10260,Manchester United,8472,Sunderland,1,0,0.8032946886571375,0.140802117655306,0.055903193687556585
1800,1729,1729,2008/2009,16,2008-12-06 00:00:00,489193,9825,Arsenal,8528,Wigan Athletic,1,0,0.711897931448014,0.19649907154493237,0.0916029970070536
1801,1729,1729,2008/2009,16,2008-12-08 00:00:00,489194,8654,West Ham United,8586,Tottenham Hotspur,0,2,0.35437189640667266,0.28856441070372274,0.35706369288960466
1802,1729,1729,2008/2009,16,2008-12-07 00:00:00,489195,8668,Everton,10252,Aston Villa,2,3,0.36087436745543694,0.29010422380641754,0.3490214087381454
1803,1729,1729,2008/2009,16,2008-12-06 00:00:00,489196,10261,Newcastle United,10194,Stoke City,2,2,0.523145055180464,0.2705243028946068,0.20633064192492928
1804,1729,1729,2008/2009,16,2008-12-06 00:00:00,489197,8655,Blackburn Rovers,8650,Liverpool,1,3,0.17754090671741074,0.26847528222819733,0.5539838110543919
1805,1729,1729,2008/2009,16,2008-12-06 00:00:00,489198,9879,Fulham,8456,Manchester City,1,1,0.3619555236448429,0.29072276400451635,0.34732171235064074
1806,1729,1729,2008/2009,16,2008-12-06 00:00:00,489199,8559,Bolton Wanderers,8455,Chelsea,0,2,0.14365512040190573,0.25029190653279376,0.6060529730653005
1807,1729,1729,2008/2009,16,2008-12-07 00:00:00,489200,8659,West Bromwich Albion,8462,Portsmouth,1,1,0.3580961398637162,0.28862111695518966,0.35328274318109415
1808,1729,1729,2008/2009,16,2008-12-06 00:00:00,489201,8667,Hull City,8549,Middlesbrough,2,1,0.39914911623108806,0.28866433806202063,0.31218654570689125
1809,1729,1729,2008/2009,17,2008-12-13 00:00:00,489202,8650,Liverpool,8667,Hull City,2,2,0.6982589875339509,0.20352640100249922,0.09821461146354991
1810,1729,1729,2008/2009,17,2008-12-13 00:00:00,489203,8472,Sunderland,8659,West Bromwich Albion,4,0,0.4553455389399093,0.2841657740930412,0.26048868696704947
1811,1729,1729,2008/2009,17,2008-12-13 00:00:00,489204,8586,Tottenham Hotspur,10260,Manchester United,0,0,0.213083420598727,0.27225870856743184,0.5146578708338412
1812,1729,1729,2008/2009,17,2008-12-13 00:00:00,489205,10252,Aston Villa,8559,Bolton Wanderers,4,2,0.5576810742742926,0.26492184200272884,0.1773970837229786
1813,1729,1729,2008/2009,17,2008-12-13 00:00:00,489206,8549,Middlesbrough,9825,Arsenal,1,1,0.20123767259536307,0.270802266794076,0.527960060610561
1814,1729,1729,2008/2009,17,2008-12-13 00:00:00,489207,8456,Manchester City,8668,Everton,0,1,0.4581301788961849,0.2825723257131454,0.2592974953906697
1815,1729,1729,2008/2009,17,2008-12-14 00:00:00,489208,8462,Portsmouth,10261,Newcastle United,0,3,0.45721516728724115,0.2835243037828897,0.2592605289298692
1816,1729,1729,2008/2009,17,2008-12-13 00:00:00,489209,10194,Stoke City,9879,Fulham,0,0,0.3888987562924511,0.28770370046897453,0.32339754323857434
1817,1729,1729,2008/2009,17,2008-12-13 00:00:00,489210,8528,Wigan Athletic,8655,Blackburn Rovers,3,0,0.4606993745249011,0.28391096571084595,0.2553896597642529
1818,1729,1729,2008/2009,17,2008-12-14 00:00:00,489211,8455,Chelsea,8654,West Ham United,1,1,0.7600912243996728,0.16942388760104662,0.0704848879992807
1819,1729,1729,2008/2009,18,2009-01-14 00:00:00,489212,10260,Manchester United,8528,Wigan Athletic,1,0,0.7604294989992663,0.1659393810228834,0.07363111997785038
1820,1729,1729,2008/2009,18,2008-12-21 00:00:00,489213,9825,Arsenal,8650,Liverpool,1,1,0.3938525812212857,0.2928711344125416,0.3132762843661727
1821,1729,1729,2008/2009,18,2008-12-20 00:00:00,489214,8654,West Ham United,10252,Aston Villa,0,1,0.3157341684211685,0.28763995495403655,0.3966258766247949
1822,1729,1729,2008/2009,18,2008-12-22 00:00:00,489215,8668,Everton,8455,Chelsea,0,0,0.1928015418467053,0.26711226759674833,0.5400861905565464
1823,1729,1729,2008/2009,18,2008-12-21 00:00:00,489216,10261,Newcastle United,8586,Tottenham Hotspur,2,1,0.3849919176929406,0.2836697156411445,0.3313383666659149
1824,1729,1729,2008/2009,18,2008-12-20 00:00:00,489217,8655,Blackburn Rovers,10194,Stoke City,3,0,0.510074088191216,0.2723829454470467,0.21754296636173726
1825,1729,1729,2008/2009,18,2008-12-20 00:00:00,489218,9879,Fulham,8549,Middlesbrough,3,0,0.4313309555558787,0.2907440488119758,0.27792499563214546
1826,1729,1729,2008/2009,18,2008-12-20 00:00:00,489219,8559,Bolton Wanderers,8462,Portsmouth,2,1,0.42599959051841574,0.2895180239680671,0.28448238551351707
1827,1729,1729,2008/2009,18,2008-12-21 00:00:00,489220,8659,West Bromwich Albion,8456,Manchester City,2,1,0.29659667456306277,0.28800144530744276,0.4154018801294945
1828,1729,1729,2008/2009,18,2008-12-20 00:00:00,489221,8667,Hull City,8472,Sunderland,1,4,0.45428206298671625,0.28847921390026915,0.25723872311301454
1829,1729,1729,2008/2009,19,2008-12-26 00:00:00,489222,8650,Liverpool,8559,Bolton Wanderers,3,0,0.697227681866529,0.20904081424713586,0.09373150388633512
1830,1729,1729,2008/2009,19,2008-12-26 00:00:00,489224,8472,Sunderland,8655,Blackburn Rovers,0,0,0.4229345604834074,0.29060037125356036,0.2864650682630322
1831,1729,1729,2008/2009,19,2008-12-26 00:00:00,489225,8586,Tottenham Hotspur,9879,Fulham,0,0,0.5299196027642035,0.2698658363928837,0.20021456084291278
1832,1729,1729,2008/2009,19,2008-12-26 00:00:00,489226,10252,Aston Villa,9825,Arsenal,2,2,0.37997001248070084,0.2907780487472269,0.3292519387720722
1833,1729,1729,2008/2009,19,2008-12-26 00:00:00,489227,8549,Middlesbrough,8668,Everton,0,1,0.36622767153012953,0.2893922035667922,0.34438012490307823
1834,1729,1729,2008/2009,19,2008-12-26 00:00:00,489228,8456,Manchester City,8667,Hull City,5,1,0.5185018085882798,0.2700194684502257,0.21147872296149453
1835,1729,1729,2008/2009,19,2008-12-26 00:00:00,489229,8462,Portsmouth,8654,West Ham United,1,4,0.43040166153844145,0.2873729971634002,0.2822253412981583
1836,1729,1729,2008/2009,19,2008-12-26 00:00:00,489230,10194,Stoke City,10260,Manchester United,0,1,0.09383970388271273,0.19952384571523285,0.7066364504020544
1837,1729,1729,2008/2009,19,2008-12-26 00:00:00,489231,8528,Wigan Athletic,10261,Newcastle United,2,1,0.4189577273898315,0.2868510457177431,0.2941912268924254
1838,1729,1729,2008/2009,19,2008-12-26 00:00:00,489232,8455,Chelsea,8659,West Bromwich Albion,2,0,0.800475745085597,0.14326425103917032,0.05626000387523262
1839,1729,1729,2008/2009,2,2008-08-23 00:00:00,489052,8650,Liverpool,8549,Middlesbrough,2,1,0.6726992476181279,0.21441002984010485,0.11289072254176717
1840,1729,1729,2008/2009,2,2008-08-23 00:00:00,489053,8586,Tottenham Hotspur,8472,Sunderland,1,2,0.6256818283660432,0.23811256481769666,0.13620560681625993
1841,1729,1729,2008/2009,2,2008-08-23 00:00:00,489054,10261,Newcastle United,8559,Bolton Wanderers,1,0,0.5218288791379897,0.2743002363806546,0.20387088448135562
1842,1729,1729,2008/2009,2,2008-08-24 00:00:00,489055,8456,Manchester City,8654,West Ham United,3,0,0.4198669094627946,0.2879376333899625,0.29219545714724293
1843,1729,1729,2008/2009,2,2008-08-23 00:00:00,489056,8655,Blackburn Rovers,8667,Hull City,1,1,0.5881788168995173,0.2559660571158999,0.15585512598458273
1844,1729,1729,2008/2009,2,2008-08-23 00:00:00,489057,9879,Fulham,9825,Arsenal,1,0,0.15445793763086763,0.2553354569609535,0.5902066054081788
1845,1729,1729,2008/2009,2,2008-08-23 00:00:00,489058,8659,West Bromwich Albion,8668,Everton,1,2,0.33607841077477496,0.28875677434003105,0.37516481488519404
1846,1729,1729,2008/2009,2,2008-08-25 00:00:00,489059,8462,Portsmouth,10260,Manchester United,0,1,0.19400992977331832,0.27777423128355544,0.5282158389431262
1847,1729,1729,2008/2009,2,2008-08-23 00:00:00,489060,10194,Stoke City,10252,Aston Villa,3,2,0.18993723381396452,0.26957669353433356,0.540486072651702
1848,1729,1729,2008/2009,2,2008-08-24 00:00:00,489061,8528,Wigan Athletic,8455,Chelsea,0,1,0.11785637639803043,0.21931887407490402,0.6628247495270655
1849,1729,1729,2008/2009,20,2008-12-29 00:00:00,489233,10260,Manchester United,8549,Middlesbrough,1,0,0.7738242310430979,0.1578942027647312,0.06828156619217106
1850,1729,1729,2008/2009,20,2008-12-28 00:00:00,489234,9825,Arsenal,8462,Portsmouth,1,0,0.6734225913454661,0.22007587225859387,0.10650153639593991
1851,1729,1729,2008/2009,20,2008-12-28 00:00:00,489235,8654,West Ham United,10194,Stoke City,2,1,0.5395150854177936,0.26978396639820906,0.1907009481839973
1852,1729,1729,2008/2009,20,2008-12-28 00:00:00,489236,8668,Everton,8472,Sunderland,3,0,0.5261725673100499,0.2735152132823322,0.20031221940761787
1853,1729,1729,2008/2009,20,2008-12-28 00:00:00,489237,10261,Newcastle United,8650,Liverpool,1,5,0.20896746704763627,0.2681464109138122,0.5228861220385517
1854,1729,1729,2008/2009,20,2008-12-28 00:00:00,489238,8655,Blackburn Rovers,8456,Manchester City,2,2,0.37717950857731375,0.2854238701805325,0.3373966212421537
1855,1729,1729,2008/2009,20,2008-12-28 00:00:00,489239,9879,Fulham,8455,Chelsea,2,2,0.15595445269542896,0.2547979698941709,0.5892475774104001
1856,1729,1729,2008/2009,20,2008-12-28 00:00:00,489240,8559,Bolton Wanderers,8528,Wigan Athletic,0,1,0.42304680192890104,0.28991979892519487,0.2870333991459041
1857,1729,1729,2008/2009,20,2008-12-28 00:00:00,489241,8659,West Bromwich Albion,8586,Tottenham Hotspur,2,0,0.286801549091853,0.2846442387742283,0.4285542121339187
1858,1729,1729,2008/2009,20,2008-12-30 00:00:00,489242,8667,Hull City,10252,Aston Villa,0,1,0.23804997425933822,0.27467728611472847,0.48727273962593326
1859,1729,1729,2008/2009,21,2009-01-11 00:00:00,489243,10260,Manchester United,8455,Chelsea,3,0,0.42095689596995445,0.2952951491008212,0.2837479549292243
1860,1729,1729,2008/2009,21,2009-01-10 00:00:00,489244,9825,Arsenal,8559,Bolton Wanderers,1,0,0.6842466631272823,0.21713586884438166,0.0986174680283361
1861,1729,1729,2008/2009,21,2009-01-10 00:00:00,489245,10252,Aston Villa,8659,West Bromwich Albion,2,1,0.668474464763733,0.22199027855835385,0.10953525667791313
1862,1729,1729,2008/2009,21,2009-01-10 00:00:00,489246,8668,Everton,8667,Hull City,2,0,0.5726802513848637,0.2591051850338854,0.16821456358125106
1863,1729,1729,2008/2009,21,2009-01-10 00:00:00,489247,8549,Middlesbrough,8472,Sunderland,1,1,0.42426542471475664,0.28858579790581046,0.28714877737943284
1864,1729,1729,2008/2009,21,2009-01-10 00:00:00,489248,10261,Newcastle United,8654,West Ham United,2,2,0.43601919262650557,0.2875618241652801,0.27641898320821423
1865,1729,1729,2008/2009,21,2009-03-11 00:00:00,489249,9879,Fulham,8655,Blackburn Rovers,1,2,0.4289257786228296,0.2884580405517665,0.2826161808254039
1866,1729,1729,2008/2009,21,2009-02-14 00:00:00,489250,8462,Portsmouth,8456,Manchester City,2,0,0.33520066560296913,0.28683526484166577,0.3779640695553651
1867,1729,1729,2008/2009,21,2009-01-10 00:00:00,489251,10194,Stoke City,8650,Liverpool,0,0,0.10642652941716263,0.21546011120639824,0.678113359376439
1868,1729,1729,2008/2009,21,2009-01-11 00:00:00,489252,8528,Wigan Athletic,8586,Tottenham Hotspur,1,0,0.38841596307214116,0.2853192188618763,0.32626481806598256
1869,1729,1729,2008/2009,22,2009-01-19 00:00:00,489253,8650,Liverpool,8668,Everton,1,1,0.578918562399398,0.2648311716311072,0.15625026596949482
1870,1729,1729,2008/2009,22,2009-01-17 00:00:00,489254,8472,Sunderland,10252,Aston Villa,1,2,0.29247469442534657,0.287286318896534,0.42023898667811943
1871,1729,1729,2008/2009,22,2009-01-18 00:00:00,489255,8586,Tottenham Hotspur,8462,Portsmouth,1,1,0.5468568437722752,0.26597603818778826,0.1871671180399365
1872,1729,1729,2008/2009,22,2009-01-18 00:00:00,489256,8654,West Ham United,9879,Fulham,3,1,0.4354071731127132,0.28528768260153936,0.27930514428574743
1873,1729,1729,2008/2009,22,2009-01-17 00:00:00,489257,8456,Manchester City,8528,Wigan Athletic,1,0,0.473565659254026,0.2791877371754323,0.24724660357054173
1874,1729,1729,2008/2009,22,2009-01-17 00:00:00,489258,8655,Blackburn Rovers,10261,Newcastle United,3,0,0.45082523425118687,0.28692070949312587,0.2622540562556874
1875,1729,1729,2008/2009,22,2009-01-17 00:00:00,489259,8559,Bolton Wanderers,10260,Manchester United,0,1,0.1218221203293002,0.24287426751762098,0.6353036121530787
1876,1729,1729,2008/2009,22,2009-01-17 00:00:00,489260,8659,West Bromwich Albion,8549,Middlesbrough,3,0,0.39946140901610155,0.28750594173104055,0.31303264925285806
1877,1729,1729,2008/2009,22,2009-01-17 00:00:00,489261,8667,Hull City,9825,Arsenal,1,3,0.16892392270046663,0.2545635110008838,0.5765125662986496
1878,1729,1729,2008/2009,22,2009-01-17 00:00:00,489262,8455,Chelsea,10194,Stoke City,2,1,0.7755067843518887,0.15551337089926787,0.06897984474884347
1879,1729,1729,2008/2009,23,2009-01-27 00:00:00,489263,8472,Sunderland,9879,Fulham,1,0,0.419390153129861,0.2901218208946402,0.2904880259754987
1880,1729,1729,2008/2009,23,2009-01-27 00:00:00,489264,8586,Tottenham Hotspur,10194,Stoke City,3,1,0.5830154134696728,0.25781524192106836,0.15916934460925883
1881,1729,1729,2008/2009,23,2009-01-28 00:00:00,489265,8654,West Ham United,8667,Hull City,2,0,0.525196437538075,0.2706064508739443,0.2041971115879807
1882,1729,1729,2008/2009,23,2009-01-27 00:00:00,489266,8659,West Bromwich Albion,10260,Manchester United,0,5,0.10334427309970379,0.2078798183162985,0.6887759085839976
1883,1729,1729,2008/2009,23,2009-01-27 00:00:00,489267,8462,Portsmouth,10252,Aston Villa,0,1,0.30278226413007775,0.28603318244421433,0.411184553425708
1884,1729,1729,2008/2009,23,2009-01-28 00:00:00,489268,8528,Wigan Athletic,8650,Liverpool,1,1,0.20078180818688424,0.27576017295391075,0.5234580188592051
1885,1729,1729,2008/2009,23,2009-01-28 00:00:00,489269,8668,Everton,9825,Arsenal,1,1,0.32683508187580634,0.2858413944575106,0.387323523666683
1886,1729,1729,2008/2009,23,2009-01-28 00:00:00,489270,8456,Manchester City,10261,Newcastle United,2,1,0.5366000837859174,0.2683858739700378,0.19501404224404462
1887,1729,1729,2008/2009,23,2009-01-28 00:00:00,489271,8655,Blackburn Rovers,8559,Bolton Wanderers,2,2,0.4848745799942899,0.2865457355793064,0.22857968442640367
1888,1729,1729,2008/2009,23,2009-01-28 00:00:00,489272,8455,Chelsea,8549,Middlesbrough,2,0,0.7544789777603165,0.1685440670196039,0.0769769552200797
1889,1729,1729,2008/2009,24,2009-01-31 00:00:00,489273,10260,Manchester United,8668,Everton,1,0,0.6819474198122142,0.21204772851925532,0.10600485166853052
1890,1729,1729,2008/2009,24,2009-01-31 00:00:00,489274,9825,Arsenal,8654,West Ham United,0,0,0.6490243388979293,0.22453219164752303,0.12644346945454765
1891,1729,1729,2008/2009,24,2009-02-01 00:00:00,489275,8650,Liverpool,8455,Chelsea,2,0,0.3842157427992238,0.3053491260064302,0.31043513119434596
1892,1729,1729,2008/2009,24,2009-01-31 00:00:00,489276,10252,Aston Villa,8528,Wigan Athletic,0,0,0.5719589555468569,0.2624440030232175,0.16559704142992554
