id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_3_name,home_player_3_overall_rating,home_player_3_potential,home_player_3_preferred_foot,home_player_3_attacking_work_rate,home_player_3_defensive_work_rate,home_player_3_crossing,home_player_3_finishing,home_player_3_heading_accuracy,home_player_3_short_passing,home_player_3_volleys,home_player_3_dribbling,home_player_3_curve,home_player_3_free_kick_accuracy,home_player_3_long_passing,home_player_3_ball_control,home_player_3_acceleration,home_player_3_sprint_speed,home_player_3_agility,home_player_3_reactions,home_player_3_balance,home_player_3_shot_power,home_player_3_jumping,home_player_3_stamina,home_player_3_strength,home_player_3_long_shots,home_player_3_aggression,home_player_3_interceptions,home_player_3_positioning,home_player_3_vision,home_player_3_penalties,home_player_3_marking,home_player_3_standing_tackle,home_player_3_sliding_tackle,home_player_3_gk_diving,home_player_3_gk_handling,home_player_3_gk_kicking,home_player_3_gk_positioning,home_player_3_gk_reflexes
1750,489143,2008-11-01 00:00:00,8586,8650,Ledley King,81,85,right,medium,medium,20,34,84,58,33,47,17,28,54,64,74,80,59,78,81,41,83,77,89,26,85,82,81,61,77,81,85,76,11,20,54,20,20
1751,489144,2008-11-01 00:00:00,8668,9879,Joseph Yobo,80,82,right,medium,medium,48,33,80,65,43,52,63,34,56,68,85,87,72,79,78,68,87,83,80,32,82,78,81,60,72,80,85,79,6,23,60,23,23
1752,489145,2008-11-01 00:00:00,8549,8654,Chris Riggott,71,80,right,low,high,42,26,78,53,33,44,43,35,42,59,62,70,54,65,63,45,79,75,76,42,75,74,70,57,53,67,75,65,15,5,42,5,9
1753,489146,2008-11-03 00:00:00,10261,10252,Steven Taylor,77,84,right,medium,high,53,34,80,67,58,41,48,23,58,65,71,74,50,75,68,43,73,72,81,24,86,74,73,58,67,75,79,76,12,20,58,20,20
1754,489147,2008-11-02 00:00:00,8559,8456,Gary Cahill,75,78,right,high,medium,28,26,75,66,66,52,48,27,53,54,70,79,56,72,68,40,75,85,72,59,77,65,68,63,63,73,80,83,13,21,53,21,21
1755,489148,2008-11-01 00:00:00,8659,8655,Ryan Donk,70,83,right,high,low,46,31,76,63,41,45,43,42,58,64,69,69,61,68,72,24,70,70,73,35,69,64,62,57,69,70,69,71,1,20,58,20,20
1756,489149,2008-11-01 00:00:00,8462,8528,Sylvain Distin,78,81,left,medium,high,39,29,85,54,63,42,36,35,69,61,78,80,50,65,74,40,86,73,91,30,83,74,73,56,69,73,82,76,11,22,69,22,22
1757,489150,2008-11-01 00:00:00,10194,9825,Abdoulaye Faye,74,79,right,low,medium,39,21,80,52,34,45,30,24,60,58,60,65,58,68,77,55,80,63,85,31,88,61,62,42,59,68,80,76,11,25,60,25,25
1758,489151,2008-11-01 00:00:00,8455,8472,Alex,82,84,right,medium,medium,38,47,91,63,63,56,48,76,52,75,72,75,55,79,78,81,89,80,91,51,71,70,80,66,76,82,86,81,12,22,52,22,22
1759,489152,2008-11-08 00:00:00,9825,10260,William Gallas,84,86,right,medium,high,56,37,85,65,46,46,41,24,59,70,81,85,60,83,83,59,86,82,86,50,84,82,83,65,77,82,90,84,7,22,59,22,22
1760,489153,2008-11-08 00:00:00,8650,8659,Jamie Carragher,85,86,right,medium,high,42,31,84,65,29,31,29,30,55,60,67,69,48,79,81,46,83,88,85,28,89,88,90,59,80,93,92,87,10,22,55,22,22
1761,489154,2008-11-08 00:00:00,8472,8462,Anton Ferdinand,76,83,right,low,medium,58,53,84,60,41,56,43,50,57,61,77,79,50,69,66,55,76,82,78,43,68,65,70,65,61,78,81,72,14,21,57,21,21
1762,489155,2008-11-08 00:00:00,8654,8668,James Collins,70,78,right,low,high,38,48,74,60,24,56,29,43,53,57,61,65,44,67,68,38,88,74,74,39,71,63,68,58,58,70,75,81,13,20,53,20,20
1763,489156,2008-11-09 00:00:00,10252,8549,Curtis Davies,76,85,right,medium,medium,26,21,80,57,32,25,43,14,54,59,78,79,66,77,77,48,82,78,81,25,75,72,71,55,67,76,79,78,14,21,54,21,21
1764,489157,2008-11-09 00:00:00,8456,8586,Micah Richards,82,87,right,medium,medium,60,35,87,60,44,58,45,31,64,67,85,84,62,81,85,67,91,87,92,29,88,70,73,57,65,74,85,83,13,22,64,22,22
1765,489158,2008-11-09 00:00:00,8655,8455,Zurab Khizanishvili,72,78,right,,_0,48,43,79,59,59,36,29,37,51,61,64,61,56,62,53,50,68,74,67,46,71,74,66,63,70,76,78,65,14,25,51,25,25
1766,489159,2008-11-09 00:00:00,9879,10261,Aaron Hughes,72,78,right,medium,medium,45,57,76,54,32,63,52,24,55,62,70,73,57,70,76,47,78,78,72,20,76,74,76,60,81,69,79,77,12,20,55,20,20
1767,489160,2008-11-08 00:00:00,8667,8559,Michael Turner,69,71,right,low,high,48,33,73,40,30,37,43,31,50,55,60,65,40,61,66,39,82,72,80,22,83,60,61,52,52,63,75,77,9,22,50,22,22
1768,489161,2008-11-08 00:00:00,8528,10194,Titus Bramble,73,77,right,medium,medium,31,41,78,59,51,34,22,30,64,55,67,78,49,56,77,61,84,75,89,32,81,52,55,47,54,61,75,74,13,23,64,23,23
1769,489162,2008-11-15 00:00:00,10260,10194,Nemanja Vidic,86,88,right,medium,high,40,38,93,68,41,42,43,48,70,69,74,75,52,76,84,60,92,79,92,35,93,81,84,63,79,84,90,85,10,23,70,23,23
1770,489163,2008-11-15 00:00:00,9825,10252,William Gallas,84,86,right,medium,high,56,37,85,65,46,46,41,24,59,70,81,85,60,83,83,59,86,82,86,50,84,82,83,65,77,82,90,84,7,22,59,22,22
1771,489164,2008-11-15 00:00:00,8654,8462,James Collins,70,78,right,low,high,38,48,74,60,24,56,29,43,53,57,61,65,44,67,68,38,88,74,74,39,71,63,68,58,58,70,75,81,13,20,53,20,20
1772,489165,2008-11-16 00:00:00,8668,8549,Joseph Yobo,80,82,right,medium,medium,48,33,80,65,43,52,63,34,56,68,85,87,72,79,78,68,87,83,80,32,82,78,81,60,72,80,85,79,6,23,60,23,23
1773,489166,2008-11-15 00:00:00,10261,8528,Sebastien Bassong,67,82,right,medium,medium,41,24,65,55,27,30,61,47,57,58,62,67,59,60,74,44,75,60,70,40,67,59,60,57,62,72,70,78,8,23,57,23,23
1774,489167,2008-11-15 00:00:00,8655,8472,Christopher Samba,77,80,right,medium,high,31,21,87,49,56,38,22,20,51,55,64,68,39,69,68,69,86,71,93,26,88,66,70,56,68,72,83,75,5,25,51,25,25
1775,489168,2008-11-15 00:00:00,9879,8586,Aaron Hughes,72,78,right,medium,medium,45,57,76,54,32,63,52,24,55,62,70,73,57,70,76,47,78,78,72,20,76,74,76,60,81,69,79,77,12,20,55,20,20
1776,489169,2008-11-15 00:00:00,8559,8650,Gary Cahill,75,78,right,high,medium,28,26,75,66,66,52,48,27,53,54,70,79,56,72,68,40,75,85,72,59,77,65,68,63,63,73,80,83,13,21,53,21,21
1777,489170,2008-11-15 00:00:00,8659,8455,Abdoulaye Meite,74,79,right,medium,medium,43,40,82,54,30,28,29,31,48,58,63,60,42,61,68,48,80,72,91,51,84,65,53,45,75,69,81,68,4,24,48,24,24
1778,489171,2008-11-16 00:00:00,8667,8456,Michael Turner,69,71,right,low,high,48,33,73,40,30,37,43,31,50,55,60,65,40,61,66,39,82,72,80,22,83,60,61,52,52,63,75,77,9,22,50,22,22
1779,489172,2008-11-22 00:00:00,8650,9879,Jamie Carragher,85,86,right,medium,high,42,31,84,65,29,31,29,30,55,60,67,69,48,79,81,46,83,88,85,28,89,88,90,59,80,93,92,87,10,22,55,22,22
1780,489173,2008-11-23 00:00:00,8472,8654,Nyron Nosworthy,72,77,right,medium,medium,46,39,62,50,38,41,52,32,45,59,76,80,62,66,73,43,83,78,78,33,77,73,67,52,64,75,76,76,7,21,45,21,21
1781,489174,2008-11-23 00:00:00,8586,8655,Jonathan Woodgate,80,84,right,medium,high,40,36,86,63,36,37,34,51,53,63,77,79,59,71,78,41,87,73,85,42,81,70,76,59,69,80,83,80,10,20,53,20,20
1782,489175,2008-11-22 00:00:00,10252,10260,Curtis Davies,76,85,right,medium,medium,26,21,80,57,32,25,43,14,54,59,78,79,66,77,77,48,82,78,81,25,75,72,71,55,67,76,79,78,14,21,54,21,21
1783,489176,2008-11-22 00:00:00,8549,8559,David Wheater,77,83,right,medium,medium,30,45,88,59,54,25,41,27,52,59,63,66,52,69,73,41,76,74,84,28,87,71,70,57,55,73,84,64,11,22,52,22,22
1784,489177,2008-11-22 00:00:00,8456,9825,Micah Richards,82,87,right,medium,medium,60,35,87,60,44,58,45,31,64,67,85,84,62,81,85,67,91,87,92,29,88,70,73,57,65,74,85,83,13,22,64,22,22
1785,489178,2008-11-22 00:00:00,8462,8667,Younes Kaboul,74,84,right,medium,medium,44,21,80,58,33,41,43,32,48,67,68,71,64,70,79,48,88,72,86,21,80,59,53,60,64,67,78,73,8,21,48,21,21
1786,489179,2008-11-22 00:00:00,10194,8659,Abdoulaye Faye,74,79,right,low,medium,39,21,80,52,34,45,30,24,60,58,60,65,58,68,77,55,80,63,85,31,88,61,62,42,59,68,80,76,11,25,60,25,25
1787,489180,2008-11-24 00:00:00,8528,8668,Titus Bramble,73,77,right,medium,medium,31,41,78,59,51,34,22,30,64,55,67,78,49,56,77,61,84,75,89,32,81,52,55,47,54,61,75,74,13,23,64,23,23
1788,489181,2008-11-22 00:00:00,8455,10261,Branislav Ivanovic,78,80,right,medium,high,40,51,85,58,47,45,69,47,63,59,72,74,58,71,78,54,85,77,85,37,83,72,80,71,70,75,83,83,9,20,63,20,20
1789,489182,2008-12-01 00:00:00,8650,8654,Jamie Carragher,85,86,right,medium,high,42,31,84,65,29,31,29,30,55,60,67,69,48,79,81,46,83,88,85,28,89,88,90,59,80,93,92,87,10,22,55,22,22
1790,489183,2008-11-29 00:00:00,8472,8559,Nyron Nosworthy,72,77,right,medium,medium,46,39,62,50,38,41,52,32,45,59,76,80,62,66,73,43,83,78,78,33,77,73,67,52,64,75,76,76,7,21,45,21,21
1791,489184,2008-11-30 00:00:00,8586,8668,Jonathan Woodgate,80,84,right,medium,high,40,36,86,63,36,37,34,51,53,63,77,79,59,71,78,41,87,73,85,42,81,70,76,59,69,80,83,80,10,20,53,20,20
1792,489185,2008-11-29 00:00:00,10252,9879,Martin Laursen,79,81,right,le,ean,44,58,91,62,,39,,36,59,60,71,75,,72,,38,,75,86,37,85,77,76,,68,71,84,,10,23,59,23,23
1793,489186,2008-11-29 00:00:00,8549,10261,David Wheater,77,83,right,medium,medium,30,45,88,59,54,25,41,27,52,59,63,66,52,69,73,41,76,74,84,28,87,71,70,57,55,73,84,64,11,22,52,22,22
1794,489187,2008-11-30 00:00:00,8456,10260,Vincent Kompany,79,89,right,medium,high,55,60,71,71,66,50,61,52,66,82,81,83,58,80,83,71,78,84,89,45,71,73,81,85,80,77,82,82,6,23,66,23,23
1795,489188,2008-11-30 00:00:00,8462,8655,Sylvain Distin,78,81,left,medium,high,39,29,85,54,63,42,36,35,69,61,78,80,50,65,74,40,86,73,91,30,83,74,73,56,69,73,82,76,11,22,69,22,22
1796,489189,2008-11-29 00:00:00,10194,8667,Abdoulaye Faye,74,79,right,low,medium,39,21,80,52,34,45,30,24,60,58,60,65,58,68,77,55,80,63,85,31,88,61,62,42,59,68,80,76,11,25,60,25,25
1797,489190,2008-11-29 00:00:00,8528,8659,Titus Bramble,73,77,right,medium,medium,31,41,78,59,51,34,22,30,64,55,67,78,49,56,77,61,84,75,89,32,81,52,55,47,54,61,75,74,13,23,64,23,23
1798,489191,2008-11-30 00:00:00,8455,9825,Branislav Ivanovic,78,80,right,medium,high,40,51,85,58,47,45,69,47,63,59,72,74,58,71,78,54,85,77,85,37,83,72,80,71,70,75,83,83,9,20,63,20,20
1799,489192,2008-12-06 00:00:00,10260,8472,Rio Ferdinand,87,89,right,medium,medium,45,39,87,80,51,60,51,27,70,78,78,80,52,82,80,59,87,80,87,29,84,83,84,69,92,89,94,87,10,22,70,22,22
1800,489193,2008-12-06 00:00:00,9825,8528,Kolo Toure,85,87,right,medium,high,40,39,84,70,35,49,59,72,68,67,76,80,60,81,82,87,87,88,90,82,88,84,85,62,78,85,90,89,7,23,68,23,23
1801,489194,2008-12-08 00:00:00,8654,8586,James Collins,70,78,right,low,high,38,48,74,60,24,56,29,43,53,57,61,65,44,67,68,38,88,74,74,39,71,63,68,58,58,70,75,81,13,20,53,20,20
1802,489195,2008-12-07 00:00:00,8668,10252,Joseph Yobo,80,82,right,medium,medium,48,33,80,65,43,52,63,34,56,68,85,87,72,79,78,68,87,83,80,32,82,78,81,60,72,80,85,79,6,23,60,23,23
1803,489196,2008-12-06 00:00:00,10261,10194,Fabricio Coloccini,81,85,right,medium,medium,73,44,79,77,57,71,57,56,75,72,67,70,59,76,75,60,75,81,82,72,92,78,80,74,77,81,81,77,8,20,75,20,20
1804,489197,2008-12-06 00:00:00,8655,8650,Christopher Samba,77,80,right,medium,high,31,21,87,49,56,38,22,20,51,55,64,68,39,69,68,69,86,71,93,26,88,66,70,56,68,72,83,75,5,25,51,25,25
1805,489198,2008-12-06 00:00:00,9879,8456,Aaron Hughes,72,78,right,medium,medium,45,57,76,54,32,63,52,24,55,62,70,73,57,70,76,47,78,78,72,20,76,74,76,60,81,69,79,77,12,20,55,20,20
1806,489199,2008-12-06 00:00:00,8559,8455,Gary Cahill,75,78,right,high,medium,28,26,75,66,66,52,48,27,53,54,70,79,56,72,68,40,75,85,72,59,77,65,68,63,63,73,80,83,13,21,53,21,21
1807,489200,2008-12-07 00:00:00,8659,8462,Abdoulaye Meite,74,79,right,medium,medium,43,40,82,54,30,28,29,31,48,58,63,60,42,61,68,48,80,72,91,51,84,65,53,45,75,69,81,68,4,24,48,24,24
1808,489201,2008-12-06 00:00:00,8667,8549,Michael Turner,69,71,right,low,high,48,33,73,40,30,37,43,31,50,55,60,65,40,61,66,39,82,72,80,22,83,60,61,52,52,63,75,77,9,22,50,22,22
1809,489202,2008-12-13 00:00:00,8650,8667,Sami Hyypiae,77,85,right,,_0,39,37,90,51,55,38,25,33,58,59,50,52,39,64,86,54,84,59,86,22,80,86,85,73,75,77,76,77,12,20,58,20,20
1810,489203,2008-12-13 00:00:00,8472,8659,Anton Ferdinand,76,83,right,low,medium,58,53,84,60,41,56,43,50,57,61,77,79,50,69,66,55,76,82,78,43,68,65,70,65,61,78,81,72,14,21,57,21,21
1811,489204,2008-12-13 00:00:00,8586,10260,Michael Dawson,76,84,right,medium,high,29,33,84,60,22,44,22,35,52,60,58,61,64,68,81,52,85,71,84,29,80,76,74,62,69,72,82,80,8,23,52,23,23
1812,489205,2008-12-13 00:00:00,10252,8559,Martin Laursen,79,81,right,le,ean,44,58,91,62,,39,,36,59,60,71,75,,72,,38,,75,86,37,85,77,76,,68,71,84,,10,23,59,23,23
1813,489206,2008-12-13 00:00:00,8549,9825,Chris Riggott,71,80,right,low,high,42,26,78,53,33,44,43,35,42,59,62,70,54,65,63,45,79,75,76,42,75,74,70,57,53,67,75,65,15,5,42,5,9
1814,489207,2008-12-13 00:00:00,8456,8668,Micah Richards,82,87,right,medium,medium,60,35,87,60,44,58,45,31,64,67,85,84,62,81,85,67,91,87,92,29,88,70,73,57,65,74,85,83,13,22,64,22,22
1815,489208,2008-12-14 00:00:00,8462,10261,Sol Campbell,78,87,right,y,es,21,23,90,54,23,40,19,15,44,55,52,56,44,60,82,57,85,59,94,26,85,76,73,57,65,78,84,73,13,21,44,21,21
1816,489209,2008-12-13 00:00:00,10194,9879,Abdoulaye Faye,74,79,right,low,medium,39,21,80,52,34,45,30,24,60,58,60,65,58,68,77,55,80,63,85,31,88,61,62,42,59,68,80,76,11,25,60,25,25
1817,489210,2008-12-13 00:00:00,8528,8655,Titus Bramble,73,77,right,medium,medium,31,41,78,59,51,34,22,30,64,55,67,78,49,56,77,61,84,75,89,32,81,52,55,47,54,61,75,74,13,23,64,23,23
1818,489211,2008-12-14 00:00:00,8455,8654,Alex,82,84,right,medium,medium,38,47,91,63,63,56,48,76,52,75,72,75,55,79,78,81,89,80,91,51,71,70,80,66,76,82,86,81,12,22,52,22,22
1819,489212,2009-01-14 00:00:00,10260,8528,Nemanja Vidic,86,88,right,medium,high,40,38,93,68,41,42,43,48,70,69,74,75,52,76,84,60,92,79,92,35,93,81,84,63,79,84,90,85,10,23,70,23,23
1820,489213,2008-12-21 00:00:00,9825,8650,William Gallas,84,86,right,medium,high,56,37,85,65,46,46,41,24,59,70,81,85,60,83,83,59,86,82,86,50,84,82,83,65,77,82,90,84,7,22,59,22,22
1821,489214,2008-12-20 00:00:00,8654,10252,Matthew Upson,79,83,left,medium,medium,42,21,90,62,40,40,36,22,50,61,64,72,48,73,72,20,86,80,84,31,80,75,78,59,68,77,85,79,10,20,50,20,20
1822,489215,2008-12-22 00:00:00,8668,8455,Joseph Yobo,80,82,right,medium,medium,48,33,80,65,43,52,63,34,56,68,85,87,72,79,78,68,87,83,80,32,82,78,81,60,72,80,85,79,6,23,60,23,23
1823,489216,2008-12-21 00:00:00,10261,8586,Sebastien Bassong,67,82,right,medium,medium,41,24,65,55,27,30,61,47,57,58,62,67,59,60,74,44,75,60,70,40,67,59,60,57,62,72,70,78,8,23,57,23,23
1824,489217,2008-12-20 00:00:00,8655,10194,Christopher Samba,77,80,right,medium,high,31,21,87,49,56,38,22,20,51,55,64,68,39,69,68,69,86,71,93,26,88,66,70,56,68,72,83,75,5,25,51,25,25
1825,489218,2008-12-20 00:00:00,9879,8549,Aaron Hughes,72,78,right,medium,medium,45,57,76,54,32,63,52,24,55,62,70,73,57,70,76,47,78,78,72,20,76,74,76,60,81,69,79,77,12,20,55,20,20
1826,489219,2008-12-20 00:00:00,8559,8462,Gary Cahill,75,78,right,high,medium,28,26,75,66,66,52,48,27,53,54,70,79,56,72,68,40,75,85,72,59,77,65,68,63,63,73,80,83,13,21,53,21,21
1827,489220,2008-12-21 00:00:00,8659,8456,Abdoulaye Meite,74,79,right,medium,medium,43,40,82,54,30,28,29,31,48,58,63,60,42,61,68,48,80,72,91,51,84,65,53,45,75,69,81,68,4,24,48,24,24
1828,489221,2008-12-20 00:00:00,8667,8472,Michael Turner,69,71,right,low,high,48,33,73,40,30,37,43,31,50,55,60,65,40,61,66,39,82,72,80,22,83,60,61,52,52,63,75,77,9,22,50,22,22
1829,489222,2008-12-26 00:00:00,8650,8559,Sami Hyypiae,77,85,right,,_0,39,37,90,51,55,38,25,33,58,59,50,52,39,64,86,54,84,59,86,22,80,86,85,73,75,77,76,77,12,20,58,20,20
1830,489224,2008-12-26 00:00:00,8472,8655,Nyron Nosworthy,72,77,right,medium,medium,46,39,62,50,38,41,52,32,45,59,76,80,62,66,73,43,83,78,78,33,77,73,67,52,64,75,76,76,7,21,45,21,21
1831,489225,2008-12-26 00:00:00,8586,9879,Michael Dawson,76,84,right,medium,high,29,33,84,60,22,44,22,35,52,60,58,61,64,68,81,52,85,71,84,29,80,76,74,62,69,72,82,80,8,23,52,23,23
1832,489226,2008-12-26 00:00:00,10252,9825,Curtis Davies,76,85,right,medium,medium,26,21,80,57,32,25,43,14,54,59,78,79,66,77,77,48,82,78,81,25,75,72,71,55,67,76,79,78,14,21,54,21,21
1833,489227,2008-12-26 00:00:00,8549,8668,Chris Riggott,71,80,right,low,high,42,26,78,53,33,44,43,35,42,59,62,70,54,65,63,45,79,75,76,42,75,74,70,57,53,67,75,65,15,5,42,5,9
1834,489228,2008-12-26 00:00:00,8456,8667,Micah Richards,82,87,right,medium,medium,60,35,87,60,44,58,45,31,64,67,85,84,62,81,85,67,91,87,92,29,88,70,73,57,65,74,85,83,13,22,64,22,22
1835,489229,2008-12-26 00:00:00,8462,8654,Sol Campbell,78,87,right,y,es,21,23,90,54,23,40,19,15,44,55,52,56,44,60,82,57,85,59,94,26,85,76,73,57,65,78,84,73,13,21,44,21,21
1836,489230,2008-12-26 00:00:00,10194,10260,Abdoulaye Faye,74,79,right,low,medium,39,21,80,52,34,45,30,24,60,58,60,65,58,68,77,55,80,63,85,31,88,61,62,42,59,68,80,76,11,25,60,25,25
1837,489231,2008-12-26 00:00:00,8528,10261,Titus Bramble,73,77,right,medium,medium,31,41,78,59,51,34,22,30,64,55,67,78,49,56,77,61,84,75,89,32,81,52,55,47,54,61,75,74,13,23,64,23,23
1838,489232,2008-12-26 00:00:00,8455,8659,Branislav Ivanovic,78,80,right,medium,high,40,51,85,58,47,45,69,47,63,59,72,74,58,71,78,54,85,77,85,37,83,72,80,71,70,75,83,83,9,20,63,20,20
1839,489052,2008-08-23 00:00:00,8650,8549,Jamie Carragher,88,89,right,medium,high,42,31,86,62,29,31,29,30,41,60,69,69,48,80,81,46,83,93,85,28,87,88,94,59,80,93,92,87,10,22,41,22,22
1840,489053,2008-08-23 00:00:00,8586,8472,Jonathan Woodgate,82,84,right,medium,high,44,36,86,67,36,37,34,51,52,75,79,86,59,71,78,41,87,80,83,42,83,70,79,59,76,81,83,80,10,20,52,20,20
1841,489054,2008-08-23 00:00:00,10261,8559,Steven Taylor,77,80,right,medium,high,53,34,80,67,58,41,48,23,58,65,71,74,50,75,68,43,73,72,81,24,86,74,73,58,67,75,79,76,12,20,58,20,20
1842,489055,2008-08-24 00:00:00,8456,8654,Micah Richards,83,87,right,medium,medium,63,38,86,69,44,60,45,31,56,70,86,84,62,81,85,62,91,88,90,44,88,71,76,57,74,78,83,83,13,22,56,22,22
1843,489056,2008-08-23 00:00:00,8655,8667,Christopher Samba,78,80,right,medium,high,31,21,87,50,56,38,22,20,52,61,64,68,39,69,68,49,86,71,93,26,81,66,70,56,68,74,77,75,5,25,52,25,25
1844,489057,2008-08-23 00:00:00,9879,9825,Aaron Hughes,71,78,right,medium,medium,45,57,76,54,32,63,52,24,55,62,70,73,57,70,76,47,78,78,72,20,76,74,76,60,81,74,79,77,12,20,55,20,20
1845,489058,2008-08-23 00:00:00,8659,8668,Abdoulaye Meite,79,79,right,medium,medium,43,40,82,69,30,28,29,31,59,68,63,60,42,61,68,48,80,72,91,51,84,70,53,45,75,76,81,68,4,24,59,24,24
1846,489059,2008-08-25 00:00:00,8462,10260,Sol Campbell,81,87,right,y,es,21,23,89,59,23,45,19,15,27,57,69,68,44,80,82,57,85,78,94,26,81,77,79,57,79,81,79,73,13,21,27,21,21
