id,match_api_id,match_date,home_team_api_id,away_team_api_id,home_player_6_name,home_player_6_overall_rating,home_player_6_potential,home_player_6_preferred_foot,home_player_6_attacking_work_rate,home_player_6_defensive_work_rate,home_player_6_crossing,home_player_6_finishing,home_player_6_heading_accuracy,home_player_6_short_passing,home_player_6_volleys,home_player_6_dribbling,home_player_6_curve,home_player_6_free_kick_accuracy,home_player_6_long_passing,home_player_6_ball_control,home_player_6_acceleration,home_player_6_sprint_speed,home_player_6_agility,home_player_6_reactions,home_player_6_balance,home_player_6_shot_power,home_player_6_jumping,home_player_6_stamina,home_player_6_strength,home_player_6_long_shots,home_player_6_aggression,home_player_6_interceptions,home_player_6_positioning,home_player_6_vision,home_player_6_penalties,home_player_6_marking,home_player_6_standing_tackle,home_player_6_sliding_tackle,home_player_6_gk_diving,home_player_6_gk_handling,home_player_6_gk_kicking,home_player_6_gk_positioning,home_player_6_gk_reflexes
1746,489139,2008-10-29 00:00:00,10252,8655,James Milner,80,84,right,high,high,76,70,68,82,78,84,81,75,74,79,86,84,78,71,75,83,62,80,69,82,69,77,71,83,75,30,45,74,10,22,74,22,22
1747,489140,2008-10-28 00:00:00,10261,8659,Jonas Gutierrez,76,77,right,medium,high,74,69,68,79,62,85,66,76,77,75,79,84,77,74,68,71,61,83,74,51,57,56,61,78,60,21,54,60,8,23,77,23,23
1748,489141,2008-10-29 00:00:00,9879,8528,Simon Davies,75,78,right,medium,medium,80,60,62,75,81,77,67,72,71,77,75,77,65,64,66,77,69,80,72,72,69,70,72,75,68,50,51,39,7,20,71,20,20
1749,489142,2008-11-01 00:00:00,10260,8667,Cristiano Ronaldo,91,94,right,high,low,89,92,82,84,85,97,88,94,72,96,95,94,94,85,84,92,91,90,77,85,57,68,73,80,78,27,35,23,9,21,72,21,21
1750,489143,2008-11-01 00:00:00,8586,8650,David Bentley,82,89,right,medium,low,91,69,53,75,75,82,86,82,81,85,89,86,68,71,75,79,48,75,73,84,73,69,73,80,75,39,40,22,7,25,81,25,25
1751,489144,2008-11-01 00:00:00,8668,9879,Steven Pienaar,77,80,right,high,medium,76,62,51,77,72,88,74,68,69,85,78,76,86,60,74,68,60,69,52,67,46,60,65,77,76,20,22,35,10,20,69,20,20
1752,489145,2008-11-01 00:00:00,8549,8654,Jeremie Aliadiere,73,79,right,medium,medium,48,77,61,70,67,75,52,31,38,74,85,84,70,74,71,77,60,76,63,59,42,64,71,69,69,15,23,15,7,9,38,12,22
1753,489146,2008-11-03 00:00:00,10261,10252,Jonas Gutierrez,76,77,right,medium,high,74,69,68,79,62,85,66,76,77,75,79,84,77,74,68,71,61,83,74,51,57,56,61,78,60,21,54,60,8,23,77,23,23
1754,489147,2008-11-02 00:00:00,8559,8456,Gavin McCann,72,75,right,None,o,51,37,72,81,42,68,63,23,67,70,67,74,67,70,72,57,77,79,78,43,86,73,77,76,72,70,76,78,12,23,67,23,23
1755,489148,2008-11-01 00:00:00,8659,8655,James Morrison,68,78,right,medium,medium,68,47,45,69,74,70,43,46,60,69,76,74,63,61,63,66,51,75,56,46,70,60,64,67,65,56,50,52,5,21,60,21,21
1756,489149,2008-11-01 00:00:00,8462,8528,Papa Bouba Diop,75,79,right,low,medium,64,59,89,66,77,51,66,65,78,70,68,70,59,74,87,91,88,80,95,80,91,70,78,67,75,59,80,72,5,20,78,20,20
1757,489150,2008-11-01 00:00:00,10194,9825,Amdy Faye,66,76,right,,_0,59,51,72,62,,58,,62,60,64,66,61,,73,,68,,72,71,39,74,68,67,,71,68,63,,9,22,60,22,22
1758,489151,2008-11-01 00:00:00,8455,8472,Deco,85,90,right,medium,medium,86,74,62,92,78,83,89,89,88,93,75,72,86,87,79,75,60,72,64,86,73,89,85,88,90,38,62,55,12,21,88,21,21
1759,489152,2008-11-08 00:00:00,9825,10260,Theo Walcott,79,87,right,high,medium,72,77,33,69,73,85,76,52,53,75,96,96,85,79,75,69,57,81,46,56,38,57,63,74,65,31,21,39,9,21,53,21,21
1760,489153,2008-11-08 00:00:00,8650,8659,Yossi Benayoun,78,80,right,high,medium,76,79,55,85,69,85,71,70,69,84,70,79,78,71,71,65,58,76,44,70,42,71,81,84,76,38,49,41,9,22,69,22,22
1761,489154,2008-11-08 00:00:00,8472,8462,Steed Malbranque,75,83,right,medium,low,76,70,49,67,74,82,74,61,64,81,79,74,76,75,72,81,69,70,59,70,68,67,70,79,67,33,37,35,10,20,64,20,20
1762,489155,2008-11-08 00:00:00,8654,8668,Julien Faubert,75,81,right,high,medium,81,64,59,71,54,79,77,53,60,78,81,85,71,74,74,80,71,69,62,68,54,66,71,75,75,41,46,63,7,20,60,20,20
1763,489156,2008-11-09 00:00:00,10252,8549,Nigel Reo-Coker,77,85,right,medium,high,65,62,66,80,66,74,61,66,72,77,82,83,70,86,76,76,72,90,81,68,90,75,80,68,79,70,85,79,11,23,72,23,23
1764,489157,2008-11-09 00:00:00,8456,8586,Shaun Wright-Phillips,81,84,right,high,low,79,63,35,73,81,91,76,71,62,84,93,91,86,68,75,73,41,78,45,78,39,60,66,76,73,38,36,32,7,21,62,21,21
1765,489158,2008-11-09 00:00:00,8655,8455,Vincenzo Grella,72,76,left,medium,medium,71,58,62,81,63,67,41,51,72,76,72,74,62,69,66,74,70,78,77,53,80,71,70,63,68,72,76,75,7,21,72,21,21
1766,489159,2008-11-09 00:00:00,9879,10261,Simon Davies,75,78,right,medium,medium,80,60,62,75,81,77,67,72,71,77,75,77,65,64,66,77,69,80,72,72,69,70,72,75,68,50,51,39,7,20,71,20,20
1767,489160,2008-11-08 00:00:00,8667,8559,Dean Marney,65,82,right,medium,high,67,61,65,58,73,58,53,46,63,67,68,70,75,58,74,65,80,74,67,60,70,59,64,74,62,63,74,73,7,25,63,25,25
1768,489161,2008-11-08 00:00:00,8528,10194,Antonio Valencia,78,80,right,high,medium,78,61,68,70,67,84,75,68,59,79,84,82,82,72,84,85,63,75,60,84,51,73,74,82,65,45,48,44,15,22,59,22,22
1769,489162,2008-11-15 00:00:00,10260,10194,Cristiano Ronaldo,91,94,right,high,low,89,92,82,84,85,97,88,94,72,96,95,94,94,85,84,92,91,90,77,85,57,68,73,80,78,27,35,23,9,21,72,21,21
1770,489163,2008-11-15 00:00:00,9825,10252,Theo Walcott,79,87,right,high,medium,72,77,33,69,73,85,76,52,53,75,96,96,85,79,75,69,57,81,46,56,38,57,63,74,65,31,21,39,9,21,53,21,21
1771,489164,2008-11-15 00:00:00,8654,8462,Valon Behrami,79,86,right,high,high,79,68,69,77,74,80,76,69,69,82,80,75,82,80,60,77,74,86,74,77,79,70,79,75,77,66,71,69,6,21,69,21,21
1772,489165,2008-11-16 00:00:00,8668,8549,Mikel Arteta,82,83,right,high,medium,85,62,59,91,81,84,86,90,85,87,83,77,84,70,75,82,70,78,60,80,67,75,82,87,85,59,60,66,12,25,85,25,25
1773,489166,2008-11-15 00:00:00,10261,8528,Jonas Gutierrez,76,77,right,medium,high,74,69,68,79,62,85,66,76,77,75,79,84,77,74,68,71,61,83,74,51,57,56,61,78,60,21,54,60,8,23,77,23,23
1774,489167,2008-11-15 00:00:00,8655,8472,Danny Simpson,70,75,right,medium,medium,72,26,69,57,49,53,43,31,62,61,84,80,60,71,60,36,69,81,66,43,72,59,66,53,54,69,70,79,12,22,62,22,22
1775,489168,2008-11-15 00:00:00,9879,8586,Clint Dempsey,73,76,right,medium,high,65,69,77,71,79,78,67,57,62,74,75,77,78,73,75,79,83,74,69,65,73,70,75,78,70,41,21,23,21,28,62,28,29
1776,489169,2008-11-15 00:00:00,8559,8650,Matthew Taylor,74,80,left,medium,medium,82,70,70,69,79,73,88,83,75,76,70,72,73,68,67,90,75,80,68,89,75,71,69,78,70,67,73,76,6,21,75,21,21
1777,489170,2008-11-15 00:00:00,8659,8455,Robert Koren,73,80,right,medium,medium,63,72,59,76,69,73,68,77,65,74,74,66,62,69,89,75,70,86,69,74,73,65,77,83,73,59,65,69,12,25,65,25,25
1778,489171,2008-11-16 00:00:00,8667,8456,George Boateng,74,80,right,medium,medium,60,44,67,74,53,55,48,58,61,74,59,65,54,70,72,63,67,78,83,51,87,77,80,66,72,65,82,65,15,12,61,13,7
1779,489172,2008-11-22 00:00:00,8650,9879,Dirk Kuyt,80,85,right,high,high,77,84,87,74,83,70,66,64,58,77,76,78,77,81,81,83,87,90,83,70,82,70,82,79,76,34,42,41,11,20,58,20,20
1780,489173,2008-11-23 00:00:00,8472,8654,Steed Malbranque,75,83,right,medium,low,76,70,49,67,74,82,74,61,64,81,79,74,76,75,72,81,69,70,59,70,68,67,70,79,67,33,37,35,10,20,64,20,20
1781,489174,2008-11-23 00:00:00,8586,8655,Aaron Lennon,80,87,right,high,medium,74,62,38,70,69,93,62,53,59,81,95,95,88,71,76,68,52,84,41,55,37,60,69,79,67,23,30,14,12,25,59,25,25
1782,489175,2008-11-22 00:00:00,10252,10260,Stiliyan Petrov,77,82,right,medium,medium,63,69,63,84,74,74,43,70,73,82,73,74,81,65,71,86,67,77,75,81,62,70,79,84,73,54,73,69,13,21,73,21,21
1783,489176,2008-11-22 00:00:00,8549,8559,Jeremie Aliadiere,73,79,right,medium,medium,48,77,61,70,67,75,52,31,38,74,85,84,70,74,71,77,60,76,63,59,42,64,71,69,69,15,23,15,7,9,38,12,22
1784,489177,2008-11-22 00:00:00,8456,9825,Shaun Wright-Phillips,81,84,right,high,low,79,63,35,73,81,91,76,71,62,84,93,91,86,68,75,73,41,78,45,78,39,60,66,76,73,38,36,32,7,21,62,21,21
1785,489178,2008-11-22 00:00:00,8462,8667,Papa Bouba Diop,75,79,right,low,medium,64,59,89,66,77,51,66,65,78,70,68,70,59,74,87,91,88,80,95,80,91,70,78,67,75,59,80,72,5,20,78,20,20
1786,489179,2008-11-22 00:00:00,10194,8659,Tom Soares,68,77,right,medium,medium,66,60,61,71,51,70,61,63,67,71,76,75,63,68,68,66,55,75,68,53,62,65,69,65,64,50,69,55,8,21,67,21,21
1787,489180,2008-11-24 00:00:00,8528,8668,Antonio Valencia,78,80,right,high,medium,78,61,68,70,67,84,75,68,59,79,84,82,82,72,84,85,63,75,60,84,51,73,74,82,65,45,48,44,15,22,59,22,22
1788,489181,2008-11-22 00:00:00,8455,10261,Frank Lampard,86,88,right,high,medium,80,90,53,88,87,79,87,86,94,87,73,72,76,87,83,92,67,87,75,95,68,80,87,89,88,53,63,64,8,22,94,22,22
1789,489182,2008-12-01 00:00:00,8650,8654,Yossi Benayoun,78,80,right,high,medium,76,79,55,85,69,85,71,70,69,84,70,79,78,71,71,65,58,76,44,70,42,71,81,84,76,38,49,41,9,22,69,22,22
1790,489183,2008-11-29 00:00:00,8472,8559,Steed Malbranque,75,83,right,medium,low,76,70,49,67,74,82,74,61,64,81,79,74,76,75,72,81,69,70,59,70,68,67,70,79,67,33,37,35,10,20,64,20,20
1791,489184,2008-11-30 00:00:00,8586,8668,Aaron Lennon,80,87,right,high,medium,74,62,38,70,69,93,62,53,59,81,95,95,88,71,76,68,52,84,41,55,37,60,69,79,67,23,30,14,12,25,59,25,25
1792,489185,2008-11-29 00:00:00,10252,9879,Steve Sidwell,77,81,right,medium,high,69,70,66,81,65,63,69,43,76,78,74,76,70,78,73,78,61,92,74,77,88,79,84,74,77,70,79,76,8,22,76,22,22
1793,489186,2008-11-29 00:00:00,8549,10261,Jeremie Aliadiere,73,79,right,medium,medium,48,77,61,70,67,75,52,31,38,74,85,84,70,74,71,77,60,76,63,59,42,64,71,69,69,15,23,15,7,9,38,12,22
1794,489187,2008-11-30 00:00:00,8456,10260,Shaun Wright-Phillips,81,84,right,high,low,79,63,35,73,81,91,76,71,62,84,93,91,86,68,75,73,41,78,45,78,39,60,66,76,73,38,36,32,7,21,62,21,21
1795,489188,2008-11-30 00:00:00,8462,8655,Glen Little,66,75,right,norm,ormal,76,64,50,55,65,74,71,52,65,71,69,66,71,68,71,66,66,55,56,39,66,59,66,65,67,39,52,45,14,21,65,21,21
1796,489189,2008-11-29 00:00:00,10194,8667,Tom Soares,68,77,right,medium,medium,66,60,61,71,51,70,61,63,67,71,76,75,63,68,68,66,55,75,68,53,62,65,69,65,64,50,69,55,8,21,67,21,21
1797,489190,2008-11-29 00:00:00,8528,8659,Antonio Valencia,78,80,right,high,medium,78,61,68,70,67,84,75,68,59,79,84,82,82,72,84,85,63,75,60,84,51,73,74,82,65,45,48,44,15,22,59,22,22
1798,489191,2008-11-30 00:00:00,8455,9825,John Obi Mikel,81,86,right,low,high,67,59,74,86,61,72,68,48,77,82,80,82,71,83,82,76,75,91,86,69,87,81,90,78,86,76,81,76,9,21,77,21,21
1799,489192,2008-12-06 00:00:00,10260,8472,Ji-Sung Park,78,80,right,high,high,74,67,48,77,77,83,65,53,61,80,84,82,79,78,80,74,44,90,56,58,58,72,75,75,69,51,59,51,10,24,61,24,24
1800,489193,2008-12-06 00:00:00,9825,8528,Denilson,76,86,right,medium,medium,70,58,49,87,68,71,81,76,82,80,76,74,68,75,67,71,65,79,60,67,47,65,69,84,82,51,64,70,9,20,82,20,20
1801,489194,2008-12-08 00:00:00,8654,8586,Julien Faubert,75,81,right,high,medium,81,64,59,71,54,79,77,53,60,78,81,85,71,74,74,80,71,69,62,68,54,66,71,75,75,41,46,63,7,20,60,20,20
1802,489195,2008-12-07 00:00:00,8668,10252,Leon Osman,75,78,right,medium,medium,70,75,70,76,79,75,68,52,68,78,76,77,78,72,71,76,63,82,63,75,55,70,76,78,71,59,51,65,9,20,68,20,20
1803,489196,2008-12-06 00:00:00,10261,10194,Jonas Gutierrez,76,77,right,medium,high,74,69,68,79,62,85,66,76,77,75,79,84,77,74,68,71,61,83,74,51,57,56,61,78,60,21,54,60,8,23,77,23,23
1804,489197,2008-12-06 00:00:00,8655,8650,Brett Emerton,76,82,right,high,high,82,62,72,72,49,73,67,60,73,71,80,79,65,75,69,68,81,86,85,74,79,68,72,79,72,70,77,73,7,21,73,21,21
1805,489198,2008-12-06 00:00:00,9879,8456,Clint Dempsey,73,76,right,medium,high,65,69,77,71,79,78,67,57,62,74,75,77,78,73,75,79,83,74,69,65,73,70,75,78,70,41,21,23,21,28,62,28,29
1806,489199,2008-12-06 00:00:00,8559,8455,Kevin Davies,75,79,right,medium,medium,40,77,93,66,77,67,54,41,42,74,69,70,57,77,83,77,89,85,95,59,94,75,80,75,76,32,54,53,6,23,42,23,23
1807,489200,2008-12-07 00:00:00,8659,8462,James Morrison,68,78,right,medium,medium,68,47,45,69,74,70,43,46,60,69,76,74,63,61,63,66,51,75,56,46,70,60,64,67,65,56,50,52,5,21,60,21,21
1808,489201,2008-12-06 00:00:00,8667,8549,George Boateng,74,80,right,medium,medium,60,44,67,74,53,55,48,58,61,74,59,65,54,70,72,63,67,78,83,51,87,77,80,66,72,65,82,65,15,12,61,13,7
1809,489202,2008-12-13 00:00:00,8650,8667,Xabi Alonso,82,87,right,medium,high,79,60,70,86,77,69,81,83,91,88,65,75,64,75,73,78,68,84,76,84,57,85,87,91,84,68,72,68,12,25,91,25,25
1810,489203,2008-12-13 00:00:00,8472,8659,Steed Malbranque,75,83,right,medium,low,76,70,49,67,74,82,74,61,64,81,79,74,76,75,72,81,69,70,59,70,68,67,70,79,67,33,37,35,10,20,64,20,20
1811,489204,2008-12-13 00:00:00,8586,10260,Aaron Lennon,80,87,right,high,medium,74,62,38,70,69,93,62,53,59,81,95,95,88,71,76,68,52,84,41,55,37,60,69,79,67,23,30,14,12,25,59,25,25
1812,489205,2008-12-13 00:00:00,10252,8559,Steve Sidwell,77,81,right,medium,high,69,70,66,81,65,63,69,43,76,78,74,76,70,78,73,78,61,92,74,77,88,79,84,74,77,70,79,76,8,22,76,22,22
1813,489206,2008-12-13 00:00:00,8549,9825,Adam Johnson,68,76,left,high,medium,67,53,45,61,67,74,70,61,45,70,78,76,78,67,66,70,54,74,58,50,50,57,60,81,63,35,50,23,6,22,45,22,22
1814,489207,2008-12-13 00:00:00,8456,8668,Stephen Ireland,75,79,right,high,low,69,78,52,77,85,77,70,43,69,79,73,75,81,72,74,75,67,83,49,84,57,66,68,87,74,49,48,69,13,22,69,22,22
1815,489208,2008-12-14 00:00:00,8462,10261,Arnold Mvuemba,65,75,right,medium,medium,68,39,60,61,54,59,52,17,51,70,70,80,74,65,70,76,71,85,75,74,71,83,68,70,44,49,69,73,12,25,51,25,25
1816,489209,2008-12-13 00:00:00,10194,9879,Rory Delap,69,73,right,medium,medium,73,59,61,69,56,62,68,67,59,66,71,81,69,70,74,76,76,79,71,77,66,73,74,69,70,60,64,69,5,21,59,21,21
1817,489210,2008-12-13 00:00:00,8528,8655,Antonio Valencia,78,80,right,high,medium,78,61,68,70,67,84,75,68,59,79,84,82,82,72,84,85,63,75,60,84,51,73,74,82,65,45,48,44,15,22,59,22,22
1818,489211,2008-12-14 00:00:00,8455,8654,John Obi Mikel,81,86,right,low,high,67,59,74,86,61,72,68,48,77,82,80,82,71,83,82,76,75,91,86,69,87,81,90,78,86,76,81,76,9,21,77,21,21
1819,489212,2009-01-14 00:00:00,10260,8528,Cristiano Ronaldo,91,94,right,high,low,89,92,82,84,85,97,88,94,72,96,95,94,94,85,84,92,91,90,77,85,57,68,73,80,78,27,35,23,9,21,72,21,21
1820,489213,2008-12-21 00:00:00,9825,8650,Denilson,76,86,right,medium,medium,70,58,49,87,68,71,81,76,82,80,76,74,68,75,67,71,65,79,60,67,47,65,69,84,82,51,64,70,9,20,82,20,20
1821,489214,2008-12-20 00:00:00,8654,10252,Jack Collison,51,75,right,medium,medium,43,48,53,63,65,54,45,35,53,56,61,60,64,27,74,49,77,68,39,43,52,39,43,71,36,38,48,64,8,21,53,21,21
1822,489215,2008-12-22 00:00:00,8668,8455,Philip Neville,76,78,right,medium,high,65,36,71,76,63,49,45,21,73,67,68,77,62,70,76,76,71,87,70,65,85,77,79,77,71,82,82,72,14,21,73,21,21
1823,489216,2008-12-21 00:00:00,10261,8586,Jonas Gutierrez,76,77,right,medium,high,74,69,68,79,62,85,66,76,77,75,79,84,77,74,68,71,61,83,74,51,57,56,61,78,60,21,54,60,8,23,77,23,23
1824,489217,2008-12-20 00:00:00,8655,10194,Brett Emerton,76,82,right,high,high,82,62,72,72,49,73,67,60,73,71,80,79,65,75,69,68,81,86,85,74,79,68,72,79,72,70,77,73,7,21,73,21,21
1825,489218,2008-12-20 00:00:00,9879,8549,Simon Davies,75,78,right,medium,medium,80,60,62,75,81,77,67,72,71,77,75,77,65,64,66,77,69,80,72,72,69,70,72,75,68,50,51,39,7,20,71,20,20
1826,489219,2008-12-20 00:00:00,8559,8462,Kevin Davies,75,79,right,medium,medium,40,77,93,66,77,67,54,41,42,74,69,70,57,77,83,77,89,85,95,59,94,75,80,75,76,32,54,53,6,23,42,23,23
1827,489220,2008-12-21 00:00:00,8659,8456,James Morrison,68,78,right,medium,medium,68,47,45,69,74,70,43,46,60,69,76,74,63,61,63,66,51,75,56,46,70,60,64,67,65,56,50,52,5,21,60,21,21
1828,489221,2008-12-20 00:00:00,8667,8472,Richard Garcia,65,67,right,high,low,68,64,62,58,64,73,56,52,55,67,67,65,60,62,71,70,68,72,70,68,68,57,58,68,63,43,47,40,14,20,55,20,20
1829,489222,2008-12-26 00:00:00,8650,8559,Yossi Benayoun,78,80,right,high,medium,76,79,55,85,69,85,71,70,69,84,70,79,78,71,71,65,58,76,44,70,42,71,81,84,76,38,49,41,9,22,69,22,22
1830,489224,2008-12-26 00:00:00,8472,8655,Steed Malbranque,75,83,right,medium,low,76,70,49,67,74,82,74,61,64,81,79,74,76,75,72,81,69,70,59,70,68,67,70,79,67,33,37,35,10,20,64,20,20
1831,489225,2008-12-26 00:00:00,8586,9879,Aaron Lennon,80,87,right,high,medium,74,62,38,70,69,93,62,53,59,81,95,95,88,71,76,68,52,84,41,55,37,60,69,79,67,23,30,14,12,25,59,25,25
1832,489226,2008-12-26 00:00:00,10252,9825,James Milner,80,84,right,high,high,76,70,68,82,78,84,81,75,74,79,86,84,78,71,75,83,62,80,69,82,69,77,71,83,75,30,45,74,10,22,74,22,22
1833,489227,2008-12-26 00:00:00,8549,8668,Jeremie Aliadiere,73,79,right,medium,medium,48,77,61,70,67,75,52,31,38,74,85,84,70,74,71,77,60,76,63,59,42,64,71,69,69,15,23,15,7,9,38,12,22
1834,489228,2008-12-26 00:00:00,8456,8667,Vincent Kompany,79,89,right,medium,high,55,60,71,71,66,50,61,52,66,82,81,83,58,80,83,71,78,84,89,45,71,73,81,85,80,77,82,82,6,23,66,23,23
1835,489229,2008-12-26 00:00:00,8462,8654,Glen Little,66,75,right,norm,ormal,76,64,50,55,65,74,71,52,65,71,69,66,71,68,71,66,66,55,56,39,66,59,66,65,67,39,52,45,14,21,65,21,21
1836,489230,2008-12-26 00:00:00,10194,10260,Rory Delap,69,73,right,medium,medium,73,59,61,69,56,62,68,67,59,66,71,81,69,70,74,76,76,79,71,77,66,73,74,69,70,60,64,69,5,21,59,21,21
1837,489231,2008-12-26 00:00:00,8528,10261,Antonio Valencia,78,80,right,high,medium,78,61,68,70,67,84,75,68,59,79,84,82,82,72,84,85,63,75,60,84,51,73,74,82,65,45,48,44,15,22,59,22,22
1838,489232,2008-12-26 00:00:00,8455,8659,Michael Ballack,86,88,right,medium,high,83,86,95,92,78,74,61,86,88,88,70,75,62,79,85,92,82,70,90,87,85,84,91,88,89,54,75,73,8,21,88,21,21
1839,489052,2008-08-23 00:00:00,8650,8549,Dirk Kuyt,84,85,right,high,high,71,87,88,78,83,75,66,64,68,81,82,78,77,83,81,85,87,90,89,80,82,80,82,79,86,34,32,41,11,20,68,20,20
1840,489053,2008-08-23 00:00:00,8586,8472,Aaron Lennon,84,87,right,high,medium,78,64,49,77,69,94,62,53,59,80,96,92,88,78,76,72,52,86,41,60,46,73,76,79,74,23,34,14,12,25,59,25,25
1841,489054,2008-08-23 00:00:00,10261,8559,James Milner,77,82,right,high,high,76,73,68,68,78,80,81,75,64,77,83,84,78,71,75,72,62,80,69,76,69,71,71,83,75,30,45,74,10,22,64,22,22
1842,489055,2008-08-24 00:00:00,8456,8654,Stephen Ireland,72,76,right,high,low,69,62,58,74,85,66,70,43,69,76,73,75,81,69,74,67,67,83,49,62,57,76,69,87,72,49,48,69,13,22,69,22,22
1843,489056,2008-08-23 00:00:00,8655,8667,Steven Reid,77,79,left,medium,medium,84,78,70,84,60,62,67,76,78,78,74,78,68,69,70,88,79,85,76,82,77,71,74,76,68,44,69,72,14,22,78,22,22
1844,489057,2008-08-23 00:00:00,9879,9825,Simon Davies,78,78,right,medium,medium,78,61,69,75,81,76,67,72,71,77,76,78,65,65,66,77,69,80,72,72,79,78,77,75,72,50,51,39,7,20,71,20,20
1845,489058,2008-08-23 00:00:00,8659,8668,James Morrison,72,78,right,medium,medium,68,47,60,72,74,72,43,46,62,70,76,77,63,67,63,66,51,75,56,46,70,70,71,67,65,56,60,52,5,21,62,21,21
